week_start_date,year,month,week_number,district,state,dengue_diagnostic_kits,iv_fluids_units,paracetamol_strips,ors_packets,antibiotics_courses,dengue_rapid_test_kits
2020-05-11,2020,5,20,Tiruchirappalli,Tamil Nadu,33,505,1109,544,129,20
2020-05-18,2020,5,21,Tiruchirappalli,Tamil Nadu,24,603,476,459,196,13
2020-05-25,2020,5,22,Tiruchirappalli,Tamil Nadu,29,448,1170,484,334,18
2020-06-01,2020,6,23,Tiruchirappalli,Tamil Nadu,24,211,1320,1422,347,15
2020-06-08,2020,6,24,Tiruchirappalli,Tamil Nadu,25,195,1517,534,258,15
2020-06-15,2020,6,25,Tiruchirappalli,Tamil Nadu,31,212,1595,1082,281,17
2020-06-22,2020,6,26,Tiruchirappalli,Tamil Nadu,25,262,988,1124,322,12
2020-06-29,2020,6,27,Tiruchirappalli,Tamil Nadu,26,315,833,1047,104,17
2020-07-06,2020,7,28,Tiruchirappalli,Tamil Nadu,57,146,1055,431,127,30
2020-07-13,2020,7,29,Tiruchirappalli,Tamil Nadu,35,289,1528,441,265,19
2020-07-20,2020,7,30,Tiruchirappalli,Tamil Nadu,40,200,775,556,402,22
2020-07-27,2020,7,31,Tiruchirappalli,Tamil Nadu,38,254,1070,528,254,25
2020-08-03,2020,8,32,Tiruchirappalli,Tamil Nadu,50,168,843,404,255,25
2020-08-10,2020,8,33,Tiruchirappalli,Tamil Nadu,22,172,976,460,273,16
2020-08-17,2020,8,34,Tiruchirappalli,Tamil Nadu,47,120,944,395,184,27
2020-08-24,2020,8,35,Tiruchirappalli,Tamil Nadu,45,250,856,567,221,22
2020-08-31,2020,8,36,Tiruchirappalli,Tamil Nadu,35,240,808,520,327,22
2020-09-07,2020,9,37,Tiruchirappalli,Tamil Nadu,33,189,1321,397,339,18
2020-09-14,2020,9,38,Tiruchirappalli,Tamil Nadu,60,180,807,413,404,37
2020-09-21,2020,9,39,Tiruchirappalli,Tamil Nadu,35,264,1393,253,208,16
2020-09-28,2020,9,40,Tiruchirappalli,Tamil Nadu,36,148,1161,376,311,21
2020-10-05,2020,10,41,Tiruchirappalli,Tamil Nadu,107,244,2540,228,264,68
2020-10-12,2020,10,42,Tiruchirappalli,Tamil Nadu,112,385,1740,239,158,63
2020-10-19,2020,10,43,Tiruchirappalli,Tamil Nadu,80,759,1522,366,109,46
2020-10-26,2020,10,44,Tiruchirappalli,Tamil Nadu,138,563,1540,322,283,68
2020-11-02,2020,11,45,Tiruchirappalli,Tamil Nadu,51,732,1345,468,175,37
2020-11-09,2020,11,46,Tiruchirappalli,Tamil Nadu,206,526,1052,461,293,136
2020-11-16,2020,11,47,Tiruchirappalli,Tamil Nadu,106,747,1226,338,269,46
2020-11-23,2020,11,48,Tiruchirappalli,Tamil Nadu,179,400,2218,264,169,117
2020-11-30,2020,11,49,Tiruchirappalli,Tamil Nadu,127,549,1127,501,177,68
2020-12-07,2020,12,50,Tiruchirappalli,Tamil Nadu,146,526,2199,553,254,72
2020-12-14,2020,12,51,Tiruchirappalli,Tamil Nadu,114,565,2372,306,752,57
2020-12-21,2020,12,52,Tiruchirappalli,Tamil Nadu,134,525,1542,212,342,108
2020-12-28,2020,12,53,Tiruchirappalli,Tamil Nadu,127,616,2224,501,614,55
2021-01-04,2021,1,1,Tiruchirappalli,Tamil Nadu,57,209,1325,457,343,30
2021-01-11,2021,1,2,Tiruchirappalli,Tamil Nadu,51,117,1145,430,293,27
2021-01-18,2021,1,3,Tiruchirappalli,Tamil Nadu,48,284,787,463,717,28
2021-01-25,2021,1,4,Tiruchirappalli,Tamil Nadu,25,220,1212,586,169,17
2021-02-01,2021,2,5,Tiruchirappalli,Tamil Nadu,39,175,597,283,178,22
2021-02-08,2021,2,6,Tiruchirappalli,Tamil Nadu,41,287,553,238,141,23
2021-02-15,2021,2,7,Tiruchirappalli,Tamil Nadu,45,324,1392,498,417,26
2021-02-22,2021,2,8,Tiruchirappalli,Tamil Nadu,25,246,706,208,129,15
2021-03-01,2021,3,9,Tiruchirappalli,Tamil Nadu,48,151,841,329,217,24
2021-03-08,2021,3,10,Tiruchirappalli,Tamil Nadu,32,208,1207,230,258,18
2021-03-15,2021,3,11,Tiruchirappalli,Tamil Nadu,45,272,894,312,115,27
2021-03-22,2021,3,12,Tiruchirappalli,Tamil Nadu,47,213,1390,551,278,26
2021-03-29,2021,3,13,Tiruchirappalli,Tamil Nadu,23,305,1120,477,233,14
2021-04-05,2021,4,14,Tiruchirappalli,Tamil Nadu,19,440,1179,539,251,12
2021-04-12,2021,4,15,Tiruchirappalli,Tamil Nadu,48,302,927,454,379,28
2021-04-19,2021,4,16,Tiruchirappalli,Tamil Nadu,50,329,790,252,268,27
2021-04-26,2021,4,17,Tiruchirappalli,Tamil Nadu,53,548,1344,241,213,36
2021-05-03,2021,5,18,Tiruchirappalli,Tamil Nadu,26,383,1306,558,288,16
2021-05-10,2021,5,19,Tiruchirappalli,Tamil Nadu,60,464,998,536,161,29
2021-05-17,2021,5,20,Tiruchirappalli,Tamil Nadu,34,337,1290,263,395,23
2021-05-24,2021,5,21,Tiruchirappalli,Tamil Nadu,51,519,990,385,377,25
2021-05-31,2021,5,22,Tiruchirappalli,Tamil Nadu,29,348,879,271,268,18
2021-06-07,2021,6,23,Tiruchirappalli,Tamil Nadu,45,216,514,877,174,25
2021-06-14,2021,6,24,Tiruchirappalli,Tamil Nadu,54,211,1586,1078,172,36
2021-06-21,2021,6,25,Tiruchirappalli,Tamil Nadu,44,146,598,999,137,25
2021-06-28,2021,6,26,Tiruchirappalli,Tamil Nadu,46,261,1054,904,115,28
2021-07-05,2021,7,27,Tiruchirappalli,Tamil Nadu,50,267,1144,292,229,37
2021-07-12,2021,7,28,Tiruchirappalli,Tamil Nadu,51,186,1346,456,256,27
2021-07-19,2021,7,29,Tiruchirappalli,Tamil Nadu,35,269,1589,227,253,21
2021-07-26,2021,7,30,Tiruchirappalli,Tamil Nadu,48,283,801,416,178,23
2021-08-02,2021,8,31,Tiruchirappalli,Tamil Nadu,39,111,612,222,190,20
2021-08-09,2021,8,32,Tiruchirappalli,Tamil Nadu,59,236,577,387,353,33
2021-08-16,2021,8,33,Tiruchirappalli,Tamil Nadu,52,147,898,418,240,25
2021-08-23,2021,8,34,Tiruchirappalli,Tamil Nadu,39,309,1274,435,352,29
2021-08-30,2021,8,35,Tiruchirappalli,Tamil Nadu,41,133,1524,526,294,25
2021-09-06,2021,9,36,Tiruchirappalli,Tamil Nadu,58,329,1065,226,110,25
2021-09-13,2021,9,37,Tiruchirappalli,Tamil Nadu,25,186,599,491,206,14
2021-09-20,2021,9,38,Tiruchirappalli,Tamil Nadu,35,303,582,507,103,20
2021-09-27,2021,9,39,Tiruchirappalli,Tamil Nadu,48,190,645,579,243,38
2021-10-04,2021,10,40,Tiruchirappalli,Tamil Nadu,126,233,1651,253,306,98
2021-10-11,2021,10,41,Tiruchirappalli,Tamil Nadu,170,339,1656,273,162,92
2021-10-18,2021,10,42,Tiruchirappalli,Tamil Nadu,164,346,1189,496,382,112
2021-10-25,2021,10,43,Tiruchirappalli,Tamil Nadu,149,455,1169,277,207,104
2021-11-01,2021,11,44,Tiruchirappalli,Tamil Nadu,79,409,1136,508,247,44
2021-11-08,2021,11,45,Tiruchirappalli,Tamil Nadu,170,576,2378,279,353,100
2021-11-15,2021,11,46,Tiruchirappalli,Tamil Nadu,178,606,1954,340,230,88
2021-11-22,2021,11,47,Tiruchirappalli,Tamil Nadu,149,615,1055,448,184,77
2021-11-29,2021,11,48,Tiruchirappalli,Tamil Nadu,95,820,2264,450,363,79
2021-12-06,2021,12,49,Tiruchirappalli,Tamil Nadu,176,591,2549,276,567,127
2021-12-13,2021,12,50,Tiruchirappalli,Tamil Nadu,78,470,1761,350,298,59
2021-12-20,2021,12,51,Tiruchirappalli,Tamil Nadu,123,669,1355,598,181,83
2021-12-27,2021,12,52,Tiruchirappalli,Tamil Nadu,149,564,1318,494,681,110
2022-01-03,2022,1,1,Tiruchirappalli,Tamil Nadu,27,150,850,539,400,17
2022-01-10,2022,1,2,Tiruchirappalli,Tamil Nadu,34,264,1333,434,661,18
2022-01-17,2022,1,3,Tiruchirappalli,Tamil Nadu,44,154,1187,319,683,35
2022-01-24,2022,1,4,Tiruchirappalli,Tamil Nadu,24,266,1045,530,333,15
2022-01-31,2022,1,5,Tiruchirappalli,Tamil Nadu,48,172,1026,234,317,36
2022-02-07,2022,2,6,Tiruchirappalli,Tamil Nadu,60,172,607,523,420,31
2022-02-14,2022,2,7,Tiruchirappalli,Tamil Nadu,48,152,629,314,313,35
2022-02-21,2022,2,8,Tiruchirappalli,Tamil Nadu,49,216,807,549,200,25
2022-02-28,2022,2,9,Tiruchirappalli,Tamil Nadu,20,291,669,315,380,10
2022-03-07,2022,3,10,Tiruchirappalli,Tamil Nadu,51,111,826,557,307,29
2022-03-14,2022,3,11,Tiruchirappalli,Tamil Nadu,61,122,927,450,159,38
2022-03-21,2022,3,12,Tiruchirappalli,Tamil Nadu,23,145,1101,233,175,14
2022-03-28,2022,3,13,Tiruchirappalli,Tamil Nadu,29,211,818,342,264,20
2022-04-04,2022,4,14,Tiruchirappalli,Tamil Nadu,37,306,1338,511,309,22
2022-04-11,2022,4,15,Tiruchirappalli,Tamil Nadu,39,229,939,305,240,24
2022-04-18,2022,4,16,Tiruchirappalli,Tamil Nadu,31,535,543,212,115,19
2022-04-25,2022,4,17,Tiruchirappalli,Tamil Nadu,31,423,731,542,157,20
2022-05-02,2022,5,18,Tiruchirappalli,Tamil Nadu,22,424,994,325,113,13
2022-05-09,2022,5,19,Tiruchirappalli,Tamil Nadu,20,313,903,525,268,16
2022-05-16,2022,5,20,Tiruchirappalli,Tamil Nadu,40,251,715,376,321,28
2022-05-23,2022,5,21,Tiruchirappalli,Tamil Nadu,49,691,1000,522,140,29
2022-05-30,2022,5,22,Tiruchirappalli,Tamil Nadu,35,268,1517,383,435,21
2022-06-06,2022,6,23,Tiruchirappalli,Tamil Nadu,32,213,786,493,342,22
2022-06-13,2022,6,24,Tiruchirappalli,Tamil Nadu,33,199,1156,1431,148,17
2022-06-20,2022,6,25,Tiruchirappalli,Tamil Nadu,55,245,939,1607,154,35
2022-06-27,2022,6,26,Tiruchirappalli,Tamil Nadu,32,119,845,829,151,17
2022-07-04,2022,7,27,Tiruchirappalli,Tamil Nadu,22,120,930,566,206,17
2022-07-11,2022,7,28,Tiruchirappalli,Tamil Nadu,40,148,1109,366,370,32
2022-07-18,2022,7,29,Tiruchirappalli,Tamil Nadu,33,262,619,309,371,15
2022-07-25,2022,7,30,Tiruchirappalli,Tamil Nadu,54,227,1339,271,162,27
2022-08-01,2022,8,31,Tiruchirappalli,Tamil Nadu,54,263,1245,414,386,28
2022-08-08,2022,8,32,Tiruchirappalli,Tamil Nadu,50,166,583,235,347,27
2022-08-15,2022,8,33,Tiruchirappalli,Tamil Nadu,24,227,600,274,292,12
2022-08-22,2022,8,34,Tiruchirappalli,Tamil Nadu,47,164,834,268,290,28
2022-08-29,2022,8,35,Tiruchirappalli,Tamil Nadu,45,101,898,472,410,25
2022-09-05,2022,9,36,Tiruchirappalli,Tamil Nadu,25,298,1073,452,183,13
2022-09-12,2022,9,37,Tiruchirappalli,Tamil Nadu,24,297,1498,187,210,13
2022-09-19,2022,9,38,Tiruchirappalli,Tamil Nadu,52,104,1068,272,136,26
2022-09-26,2022,9,39,Tiruchirappalli,Tamil Nadu,33,247,1003,537,353,18
2022-10-03,2022,10,40,Tiruchirappalli,Tamil Nadu,64,1036,1103,211,210,33
2022-10-10,2022,10,41,Tiruchirappalli,Tamil Nadu,147,582,1221,362,336,106
2022-10-17,2022,10,42,Tiruchirappalli,Tamil Nadu,120,588,1007,422,200,60
2022-10-24,2022,10,43,Tiruchirappalli,Tamil Nadu,174,351,935,233,94,90
2022-10-31,2022,10,44,Tiruchirappalli,Tamil Nadu,122,295,1533,403,217,90
2022-11-07,2022,11,45,Tiruchirappalli,Tamil Nadu,112,456,1421,314,246,56
2022-11-14,2022,11,46,Tiruchirappalli,Tamil Nadu,186,880,2702,330,358,86
2022-11-21,2022,11,47,Tiruchirappalli,Tamil Nadu,67,620,1472,343,400,52
2022-11-28,2022,11,48,Tiruchirappalli,Tamil Nadu,152,235,1279,224,332,107
2022-12-05,2022,12,49,Tiruchirappalli,Tamil Nadu,156,501,1166,229,204,77
2022-12-12,2022,12,50,Tiruchirappalli,Tamil Nadu,133,506,1546,488,598,77
2022-12-19,2022,12,51,Tiruchirappalli,Tamil Nadu,65,315,1600,242,664,49
2022-12-26,2022,12,52,Tiruchirappalli,Tamil Nadu,82,425,1380,540,339,45
2023-01-02,2023,1,1,Tiruchirappalli,Tamil Nadu,38,314,978,622,490,23
2023-01-09,2023,1,2,Tiruchirappalli,Tamil Nadu,33,250,1218,366,336,24
2023-01-16,2023,1,3,Tiruchirappalli,Tamil Nadu,25,254,551,427,869,16
2023-01-23,2023,1,4,Tiruchirappalli,Tamil Nadu,28,153,979,246,417,20
2023-01-30,2023,1,5,Tiruchirappalli,Tamil Nadu,47,172,837,405,280,29
2023-02-06,2023,2,6,Tiruchirappalli,Tamil Nadu,50,255,1005,256,129,33
2023-02-13,2023,2,7,Tiruchirappalli,Tamil Nadu,36,235,1222,506,323,23
2023-02-20,2023,2,8,Tiruchirappalli,Tamil Nadu,37,134,1021,267,287,18
2023-02-27,2023,2,9,Tiruchirappalli,Tamil Nadu,33,97,1346,302,152,19
2023-03-06,2023,3,10,Tiruchirappalli,Tamil Nadu,44,272,1129,427,294,28
2023-03-13,2023,3,11,Tiruchirappalli,Tamil Nadu,46,274,773,399,240,28
2023-03-20,2023,3,12,Tiruchirappalli,Tamil Nadu,41,149,481,248,229,31
2023-03-27,2023,3,13,Tiruchirappalli,Tamil Nadu,31,262,1052,600,113,18
2023-04-03,2023,4,14,Tiruchirappalli,Tamil Nadu,43,391,555,433,284,29
2023-04-10,2023,4,15,Tiruchirappalli,Tamil Nadu,43,291,1366,358,169,28
2023-04-17,2023,4,16,Tiruchirappalli,Tamil Nadu,33,224,1270,222,415,24
2023-04-24,2023,4,17,Tiruchirappalli,Tamil Nadu,40,386,733,265,357,24
2023-05-01,2023,5,18,Tiruchirappalli,Tamil Nadu,50,519,930,365,154,29
2023-05-08,2023,5,19,Tiruchirappalli,Tamil Nadu,51,392,512,240,124,27
2023-05-15,2023,5,20,Tiruchirappalli,Tamil Nadu,49,199,817,507,148,27
2023-05-22,2023,5,21,Tiruchirappalli,Tamil Nadu,60,542,602,597,159,37
2023-05-29,2023,5,22,Tiruchirappalli,Tamil Nadu,40,653,585,212,362,23
2023-06-05,2023,6,23,Tiruchirappalli,Tamil Nadu,18,158,726,625,215,10
2023-06-12,2023,6,24,Tiruchirappalli,Tamil Nadu,45,189,1314,1659,399,30
2023-06-19,2023,6,25,Tiruchirappalli,Tamil Nadu,54,246,974,1049,335,28
2023-06-26,2023,6,26,Tiruchirappalli,Tamil Nadu,33,255,1490,1321,175,19
2023-07-03,2023,7,27,Tiruchirappalli,Tamil Nadu,27,241,542,469,212,16
2023-07-10,2023,7,28,Tiruchirappalli,Tamil Nadu,56,156,1150,259,161,41
2023-07-17,2023,7,29,Tiruchirappalli,Tamil Nadu,26,228,1430,308,158,19
2023-07-24,2023,7,30,Tiruchirappalli,Tamil Nadu,26,127,1146,303,136,19
2023-07-31,2023,7,31,Tiruchirappalli,Tamil Nadu,41,141,1299,217,114,24
2023-08-07,2023,8,32,Tiruchirappalli,Tamil Nadu,31,267,1022,398,233,18
2023-08-14,2023,8,33,Tiruchirappalli,Tamil Nadu,49,137,536,208,183,37
2023-08-21,2023,8,34,Tiruchirappalli,Tamil Nadu,22,284,930,353,215,13
2023-08-28,2023,8,35,Tiruchirappalli,Tamil Nadu,62,202,1021,280,252,31
2023-09-04,2023,9,36,Tiruchirappalli,Tamil Nadu,22,311,887,516,313,11
2023-09-11,2023,9,37,Tiruchirappalli,Tamil Nadu,45,135,1411,481,143,26
2023-09-18,2023,9,38,Tiruchirappalli,Tamil Nadu,33,181,1318,405,304,18
2023-09-25,2023,9,39,Tiruchirappalli,Tamil Nadu,57,278,904,284,101,31
2023-10-02,2023,10,40,Tiruchirappalli,Tamil Nadu,169,397,2243,537,271,106
2023-10-09,2023,10,41,Tiruchirappalli,Tamil Nadu,199,464,1494,462,125,100
2023-10-16,2023,10,42,Tiruchirappalli,Tamil Nadu,180,309,1966,438,106,81
2023-10-23,2023,10,43,Tiruchirappalli,Tamil Nadu,107,440,1105,213,269,65
2023-10-30,2023,10,44,Tiruchirappalli,Tamil Nadu,127,407,2414,473,203,71
2023-11-06,2023,11,45,Tiruchirappalli,Tamil Nadu,131,555,1475,488,122,59
2023-11-13,2023,11,46,Tiruchirappalli,Tamil Nadu,170,957,1955,292,118,85
2023-11-20,2023,11,47,Tiruchirappalli,Tamil Nadu,80,688,1012,578,258,52
2023-11-27,2023,11,48,Tiruchirappalli,Tamil Nadu,104,354,1837,328,356,75
2023-12-04,2023,12,49,Tiruchirappalli,Tamil Nadu,63,840,1041,338,733,35
2023-12-11,2023,12,50,Tiruchirappalli,Tamil Nadu,256,401,2024,461,272,129
2023-12-18,2023,12,51,Tiruchirappalli,Tamil Nadu,148,699,1691,441,532,109
2023-12-25,2023,12,52,Tiruchirappalli,Tamil Nadu,48,280,1033,384,493,28
2024-01-01,2024,1,1,Tiruchirappalli,Tamil Nadu,38,308,1073,611,889,24
2024-01-08,2024,1,2,Tiruchirappalli,Tamil Nadu,35,171,894,566,361,22
2024-01-15,2024,1,3,Tiruchirappalli,Tamil Nadu,49,133,709,408,463,27
2024-01-22,2024,1,4,Tiruchirappalli,Tamil Nadu,28,172,712,276,640,21
2024-01-29,2024,1,5,Tiruchirappalli,Tamil Nadu,27,247,1313,521,416,21
2024-02-05,2024,2,6,Tiruchirappalli,Tamil Nadu,53,191,519,546,123,30
2024-02-12,2024,2,7,Tiruchirappalli,Tamil Nadu,46,260,579,212,313,28
2024-02-19,2024,2,8,Tiruchirappalli,Tamil Nadu,30,174,824,453,151,20
2024-02-26,2024,2,9,Tiruchirappalli,Tamil Nadu,36,215,641,611,256,21
2024-03-04,2024,3,10,Tiruchirappalli,Tamil Nadu,41,156,1496,353,126,25
2024-03-11,2024,3,11,Tiruchirappalli,Tamil Nadu,40,152,1040,473,122,19
2024-03-18,2024,3,12,Tiruchirappalli,Tamil Nadu,24,318,728,590,269,16
2024-03-25,2024,3,13,Tiruchirappalli,Tamil Nadu,38,257,540,428,161,23
2024-04-01,2024,4,14,Tiruchirappalli,Tamil Nadu,52,570,1000,452,178,28
2024-04-08,2024,4,15,Tiruchirappalli,Tamil Nadu,26,496,763,439,168,21
2024-04-15,2024,4,16,Tiruchirappalli,Tamil Nadu,43,407,786,191,401,27
2024-04-22,2024,4,17,Tiruchirappalli,Tamil Nadu,29,267,1415,244,273,17
2024-04-29,2024,4,18,Tiruchirappalli,Tamil Nadu,45,401,584,199,265,23
2024-05-06,2024,5,19,Tiruchirappalli,Tamil Nadu,24,263,624,271,103,16
2024-05-13,2024,5,20,Tiruchirappalli,Tamil Nadu,33,449,991,400,120,20
2024-05-20,2024,5,21,Tiruchirappalli,Tamil Nadu,47,356,675,422,105,26
2024-05-27,2024,5,22,Tiruchirappalli,Tamil Nadu,45,262,1136,334,323,29
2024-06-03,2024,6,23,Tiruchirappalli,Tamil Nadu,30,242,486,1392,320,22
2024-06-10,2024,6,24,Tiruchirappalli,Tamil Nadu,44,190,975,1428,257,25
2024-06-17,2024,6,25,Tiruchirappalli,Tamil Nadu,61,310,535,1218,412,27
2024-06-24,2024,6,26,Tiruchirappalli,Tamil Nadu,26,271,1013,1416,267,20
2024-07-01,2024,7,27,Tiruchirappalli,Tamil Nadu,38,294,782,262,280,22
2024-07-08,2024,7,28,Tiruchirappalli,Tamil Nadu,20,259,1501,285,372,12
2024-07-15,2024,7,29,Tiruchirappalli,Tamil Nadu,47,110,1238,364,291,32
2024-07-22,2024,7,30,Tiruchirappalli,Tamil Nadu,31,231,564,310,153,19
2024-07-29,2024,7,31,Tiruchirappalli,Tamil Nadu,25,240,1007,334,145,16
2024-08-05,2024,8,32,Tiruchirappalli,Tamil Nadu,47,246,1093,486,383,31
2024-08-12,2024,8,33,Tiruchirappalli,Tamil Nadu,37,298,1009,354,335,16
2024-08-19,2024,8,34,Tiruchirappalli,Tamil Nadu,33,254,792,292,386,17
2024-08-26,2024,8,35,Tiruchirappalli,Tamil Nadu,17,258,784,274,358,12
2024-09-02,2024,9,36,Tiruchirappalli,Tamil Nadu,22,247,701,457,159,13
2024-09-09,2024,9,37,Tiruchirappalli,Tamil Nadu,54,191,887,181,289,34
2024-09-16,2024,9,38,Tiruchirappalli,Tamil Nadu,29,211,1043,539,209,19
2024-09-23,2024,9,39,Tiruchirappalli,Tamil Nadu,19,130,890,227,161,13
2024-09-30,2024,9,40,Tiruchirappalli,Tamil Nadu,38,337,1055,542,120,29
2024-10-07,2024,10,41,Tiruchirappalli,Tamil Nadu,192,677,957,538,261,135
2024-10-14,2024,10,42,Tiruchirappalli,Tamil Nadu,75,383,841,503,378,55
2024-10-21,2024,10,43,Tiruchirappalli,Tamil Nadu,74,672,2016,224,124,50
2024-10-28,2024,10,44,Tiruchirappalli,Tamil Nadu,125,508,1547,493,317,73
2024-11-04,2024,11,45,Tiruchirappalli,Tamil Nadu,103,526,1806,260,391,56
2024-11-11,2024,11,46,Tiruchirappalli,Tamil Nadu,83,432,1718,434,209,36
2024-11-18,2024,11,47,Tiruchirappalli,Tamil Nadu,90,402,1030,308,283,57
2024-11-25,2024,11,48,Tiruchirappalli,Tamil Nadu,94,414,1981,272,118,43
2024-12-02,2024,12,49,Tiruchirappalli,Tamil Nadu,118,366,1036,429,523,77
2024-12-09,2024,12,50,Tiruchirappalli,Tamil Nadu,178,831,1492,435,428,95
2024-12-16,2024,12,51,Tiruchirappalli,Tamil Nadu,147,566,1319,203,642,108
2024-12-23,2024,12,52,Tiruchirappalli,Tamil Nadu,132,364,2355,567,545,91
2024-12-30,2024,12,1,Tiruchirappalli,Tamil Nadu,129,913,1193,332,583,67
2025-01-06,2025,1,2,Tiruchirappalli,Tamil Nadu,57,313,552,223,596,37
2025-01-13,2025,1,3,Tiruchirappalli,Tamil Nadu,40,308,572,592,296,26
2025-01-20,2025,1,4,Tiruchirappalli,Tamil Nadu,52,102,1034,565,828,31
2025-01-27,2025,1,5,Tiruchirappalli,Tamil Nadu,49,226,1081,569,651,32
2025-02-03,2025,2,6,Tiruchirappalli,Tamil Nadu,41,228,810,357,220,23
2025-02-10,2025,2,7,Tiruchirappalli,Tamil Nadu,17,170,726,271,209,11
2025-02-17,2025,2,8,Tiruchirappalli,Tamil Nadu,34,134,1207,273,206,21
2025-02-24,2025,2,9,Tiruchirappalli,Tamil Nadu,22,114,750,370,359,12
2025-03-03,2025,3,10,Tiruchirappalli,Tamil Nadu,45,286,647,355,367,32
2025-03-10,2025,3,11,Tiruchirappalli,Tamil Nadu,42,301,1127,322,373,29
2025-03-17,2025,3,12,Tiruchirappalli,Tamil Nadu,44,181,848,416,200,30
2025-03-24,2025,3,13,Tiruchirappalli,Tamil Nadu,56,282,931,357,311,36
2025-03-31,2025,3,14,Tiruchirappalli,Tamil Nadu,19,327,769,296,194,11
2025-04-07,2025,4,15,Tiruchirappalli,Tamil Nadu,36,614,972,335,131,18
2025-04-14,2025,4,16,Tiruchirappalli,Tamil Nadu,46,484,981,249,202,25
2025-04-21,2025,4,17,Tiruchirappalli,Tamil Nadu,26,440,1327,371,277,13
2025-04-28,2025,4,18,Tiruchirappalli,Tamil Nadu,58,284,654,232,121,31
2025-05-05,2025,5,19,Tiruchirappalli,Tamil Nadu,36,199,827,383,251,18
2025-05-12,2025,5,20,Tiruchirappalli,Tamil Nadu,36,618,1086,295,332,20
2025-05-19,2025,5,21,Tiruchirappalli,Tamil Nadu,21,435,1185,323,332,11
2025-05-26,2025,5,22,Tiruchirappalli,Tamil Nadu,24,619,596,463,160,12
2025-06-02,2025,6,23,Tiruchirappalli,Tamil Nadu,21,295,1311,1356,373,14
2025-06-09,2025,6,24,Tiruchirappalli,Tamil Nadu,54,214,743,1353,312,27
2025-06-16,2025,6,25,Tiruchirappalli,Tamil Nadu,60,275,700,489,352,26
2025-06-23,2025,6,26,Tiruchirappalli,Tamil Nadu,42,295,900,1220,312,23
2025-06-30,2025,6,27,Tiruchirappalli,Tamil Nadu,62,283,1202,839,336,40
2025-07-07,2025,7,28,Tiruchirappalli,Tamil Nadu,40,202,1053,408,130,31
2025-07-14,2025,7,29,Tiruchirappalli,Tamil Nadu,51,286,1263,275,263,25
2025-07-21,2025,7,30,Tiruchirappalli,Tamil Nadu,57,189,521,450,364,35
2025-07-28,2025,7,31,Tiruchirappalli,Tamil Nadu,49,184,861,414,269,31
2025-08-04,2025,8,32,Tiruchirappalli,Tamil Nadu,40,191,980,212,145,23
2025-08-11,2025,8,33,Tiruchirappalli,Tamil Nadu,27,216,773,503,152,20
2025-08-18,2025,8,34,Tiruchirappalli,Tamil Nadu,41,172,1533,604,223,27
2025-08-25,2025,8,35,Tiruchirappalli,Tamil Nadu,55,245,1066,273,218,31
2025-09-01,2025,9,36,Tiruchirappalli,Tamil Nadu,20,207,696,313,232,11
2025-09-08,2025,9,37,Tiruchirappalli,Tamil Nadu,65,195,676,331,110,37
2025-09-15,2025,9,38,Tiruchirappalli,Tamil Nadu,23,140,1332,602,362,14
2025-09-22,2025,9,39,Tiruchirappalli,Tamil Nadu,22,188,820,521,285,16
2025-09-29,2025,9,40,Tiruchirappalli,Tamil Nadu,30,323,786,563,308,21
2025-10-06,2025,10,41,Tiruchirappalli,Tamil Nadu,142,434,1864,211,110,90
2025-10-13,2025,10,42,Tiruchirappalli,Tamil Nadu,95,487,1424,443,285,60
2025-10-20,2025,10,43,Tiruchirappalli,Tamil Nadu,74,433,928,474,213,34
2025-10-27,2025,10,44,Tiruchirappalli,Tamil Nadu,129,287,1501,324,197,80
2025-11-03,2025,11,45,Tiruchirappalli,Tamil Nadu,188,353,1739,272,276,144
2025-11-10,2025,11,46,Tiruchirappalli,Tamil Nadu,183,476,1743,352,279,88
2025-11-17,2025,11,47,Tiruchirappalli,Tamil Nadu,82,887,989,251,291,49
2025-11-24,2025,11,48,Tiruchirappalli,Tamil Nadu,148,375,2335,462,217,84
2025-12-01,2025,12,49,Tiruchirappalli,Tamil Nadu,104,567,1192,306,523,51
2025-12-08,2025,12,50,Tiruchirappalli,Tamil Nadu,127,452,992,253,306,58
2025-12-15,2025,12,51,Tiruchirappalli,Tamil Nadu,166,349,2377,313,556,99
2025-12-22,2025,12,52,Tiruchirappalli,Tamil Nadu,177,582,2330,223,777,81
2025-12-29,2025,12,1,Tiruchirappalli,Tamil Nadu,113,507,1413,398,254,87
2015-01-05,2015,1,2,Tirunelveli,Tamil Nadu,23,226,1094,305,606,13
2015-01-12,2015,1,3,Tirunelveli,Tamil Nadu,27,163,789,512,199,17
2015-01-19,2015,1,4,Tirunelveli,Tamil Nadu,46,275,1327,210,294,32
2015-01-26,2015,1,5,Tirunelveli,Tamil Nadu,43,126,651,314,763,24
2015-02-02,2015,2,6,Tirunelveli,Tamil Nadu,29,193,1450,211,304,22
2015-02-09,2015,2,7,Tirunelveli,Tamil Nadu,53,178,899,563,360,24
2015-02-16,2015,2,8,Tirunelveli,Tamil Nadu,36,182,1153,377,223,17
2015-02-23,2015,2,9,Tirunelveli,Tamil Nadu,34,109,1316,352,100,20
2015-03-02,2015,3,10,Tirunelveli,Tamil Nadu,19,149,1248,443,334,9
2015-03-09,2015,3,11,Tirunelveli,Tamil Nadu,58,122,889,589,242,33
