unique_id,state,district,disease,no_of_cases,no_of_deaths,outbreak_start_date,reporting_date,current_status,week_number,year,week_date_range
TN/2024/5/4720,Tamil Nadu,Tiruchirappalli,Acute Gastroenteritis,14,0,01-01-2024,07-01-2024,Closed,5,2024,Week 5 of 2024
TN/2024/5/4721,Tamil Nadu,Tiruchirappalli,Fever,75,0,01-01-2024,07-01-2024,Under Control,5,2024,Week 5 of 2024
TN/2024/5/4722,Tamil Nadu,Tenkasi,Scrub Typhus,3,1,01-01-2024,07-01-2024,Under Surveillance,5,2024,Week 5 of 2024
TN/2024/5/4723,Tamil Nadu,Tenkasi,Acute Gastroenteritis,8,0,01-01-2024,07-01-2024,Closed,5,2024,Week 5 of 2024
TN/2024/5/4724,Tamil Nadu,Tenkasi,Fever,68,0,01-01-2024,07-01-2024,Under Surveillance,5,2024,Week 5 of 2024
TN/2024/5/4725,Tamil Nadu,Virudhunagar,Scrub Typhus,10,0,01-01-2024,07-01-2024,Under Control,5,2024,Week 5 of 2024
TN/2024/6/4726,Tamil Nadu,Thiruvallur,Dengue,3,0,01-01-2024,07-01-2024,Under Surveillance,6,2024,Week 6 of 2024
TN/2024/6/4727,Tamil Nadu,Thiruvallur,Scrub Typhus,3,0,01-01-2024,07-01-2024,Under Control,6,2024,Week 6 of 2024
TN/2024/6/4728,Tamil Nadu,Ramanathapuram,Fever,38,0,01-01-2024,07-01-2024,Under Control,6,2024,Week 6 of 2024
TN/2024/6/4729,Tamil Nadu,Tenkasi,Dengue,5,0,01-01-2024,07-01-2024,Closed,6,2024,Week 6 of 2024
TN/2024/6/4730,Tamil Nadu,Ariyalur,Scrub Typhus,4,0,01-01-2024,07-01-2024,Under Surveillance,6,2024,Week 6 of 2024
TN/2024/6/4731,Tamil Nadu,Tiruchirappalli,Dengue,8,0,01-01-2024,07-01-2024,Under Surveillance,6,2024,Week 6 of 2024
TN/2024/6/4732,Tamil Nadu,Kallakurichi,Fever,51,0,01-01-2024,07-01-2024,Under Control,6,2024,Week 6 of 2024
TN/2024/6/4733,Tamil Nadu,Namakkal,Dengue,3,0,01-01-2024,07-01-2024,Under Surveillance,6,2024,Week 6 of 2024
TN/2024/6/4734,Tamil Nadu,Namakkal,Scrub Typhus,1,0,01-01-2024,07-01-2024,Under Control,6,2024,Week 6 of 2024
TN/2024/6/4735,Tamil Nadu,Namakkal,Acute Gastroenteritis,5,0,01-01-2024,07-01-2024,Under Surveillance,6,2024,Week 6 of 2024
TN/2024/6/4736,Tamil Nadu,Namakkal,Fever,33,0,01-01-2024,07-01-2024,Under Surveillance,6,2024,Week 6 of 2024
TN/2024/6/4737,Tamil Nadu,Villupuram,Scrub Typhus,1,0,01-01-2024,07-01-2024,Under Surveillance,6,2024,Week 6 of 2024
TN/2024/6/4738,Tamil Nadu,Villupuram,Fever,49,0,01-01-2024,07-01-2024,Under Control,6,2024,Week 6 of 2024
TN/2024/7/4739,Tamil Nadu,Theni,Dengue,1,0,01-01-2024,07-01-2024,Under Surveillance,7,2024,Week 7 of 2024
TN/2024/7/4740,Tamil Nadu,Kanchipuram,Dengue,4,0,01-01-2024,07-01-2024,Under Surveillance,7,2024,Week 7 of 2024
TN/2024/7/4741,Tamil Nadu,Kanchipuram,Scrub Typhus,4,0,01-01-2024,07-01-2024,Closed,7,2024,Week 7 of 2024
TN/2024/7/4742,Tamil Nadu,Kanchipuram,Acute Gastroenteritis,11,0,01-01-2024,07-01-2024,Closed,7,2024,Week 7 of 2024
TN/2024/7/4743,Tamil Nadu,Kanchipuram,Fever,50,0,01-01-2024,07-01-2024,Closed,7,2024,Week 7 of 2024
TN/2024/7/4744,Tamil Nadu,Chengalpattu,Dengue,3,0,01-01-2024,07-01-2024,Closed,7,2024,Week 7 of 2024
TN/2024/7/4745,Tamil Nadu,Chengalpattu,Scrub Typhus,4,0,01-01-2024,07-01-2024,Under Control,7,2024,Week 7 of 2024
TN/2024/8/4746,Tamil Nadu,Tiruppur,Scrub Typhus,1,0,01-01-2024,07-01-2024,Under Surveillance,8,2024,Week 8 of 2024
TN/2024/8/4747,Tamil Nadu,Tiruppur,Fever,38,0,01-01-2024,07-01-2024,Closed,8,2024,Week 8 of 2024
TN/2024/8/4748,Tamil Nadu,Perambalur,Acute Gastroenteritis,8,0,01-01-2024,07-01-2024,Under Surveillance,8,2024,Week 8 of 2024
TN/2024/8/4749,Tamil Nadu,Perambalur,Fever,41,0,01-01-2024,07-01-2024,Closed,8,2024,Week 8 of 2024
TN/2024/8/4750,Tamil Nadu,Tiruvannamalai,Fever,35,0,01-01-2024,07-01-2024,Under Surveillance,8,2024,Week 8 of 2024
TN/2024/8/4751,Tamil Nadu,Ramanathapuram,Dengue,4,0,01-01-2024,07-01-2024,Under Control,8,2024,Week 8 of 2024
TN/2024/8/4752,Tamil Nadu,Ramanathapuram,Scrub Typhus,1,0,01-01-2024,07-01-2024,Under Control,8,2024,Week 8 of 2024
TN/2024/8/4753,Tamil Nadu,Kanniyakumari,Dengue,8,0,01-01-2024,07-01-2024,Under Surveillance,8,2024,Week 8 of 2024
TN/2024/8/4754,Tamil Nadu,Kanniyakumari,Scrub Typhus,1,0,01-01-2024,07-01-2024,Under Control,8,2024,Week 8 of 2024
TN/2024/8/4755,Tamil Nadu,Kanniyakumari,Fever,49,0,01-01-2024,07-01-2024,Closed,8,2024,Week 8 of 2024
TN/2024/8/4756,Tamil Nadu,Coimbatore,Scrub Typhus,6,0,01-01-2024,07-01-2024,Closed,8,2024,Week 8 of 2024
TN/2024/8/4757,Tamil Nadu,Coimbatore,Acute Gastroenteritis,10,0,01-01-2024,07-01-2024,Under Control,8,2024,Week 8 of 2024
TN/2024/8/4758,Tamil Nadu,The Nilgiris,Fever,41,0,01-01-2024,07-01-2024,Under Control,8,2024,Week 8 of 2024
TN/2024/8/4759,Tamil Nadu,Thanjavur,Dengue,11,0,01-01-2024,07-01-2024,Closed,8,2024,Week 8 of 2024
TN/2024/8/4760,Tamil Nadu,Thanjavur,Scrub Typhus,4,0,01-01-2024,07-01-2024,Under Control,8,2024,Week 8 of 2024
TN/2024/8/4761,Tamil Nadu,Thanjavur,Acute Gastroenteritis,10,0,01-01-2024,07-01-2024,Under Surveillance,8,2024,Week 8 of 2024
TN/2024/8/4762,Tamil Nadu,Thanjavur,Fever,44,0,01-01-2024,07-01-2024,Under Surveillance,8,2024,Week 8 of 2024
TN/2024/9/4763,Tamil Nadu,Nagapattinam,Scrub Typhus,3,0,01-01-2024,07-01-2024,Under Control,9,2024,Week 9 of 2024
TN/2024/9/4764,Tamil Nadu,Tenkasi,Dengue,4,0,01-01-2024,07-01-2024,Under Surveillance,9,2024,Week 9 of 2024
TN/2024/9/4765,Tamil Nadu,Ariyalur,Acute Gastroenteritis,5,0,01-01-2024,07-01-2024,Closed,9,2024,Week 9 of 2024
TN/2024/9/4766,Tamil Nadu,Thiruvallur,Dengue,6,0,01-01-2024,07-01-2024,Under Surveillance,9,2024,Week 9 of 2024
TN/2024/9/4767,Tamil Nadu,Thiruvallur,Scrub Typhus,4,0,01-01-2024,07-01-2024,Under Surveillance,9,2024,Week 9 of 2024
TN/2024/9/4768,Tamil Nadu,Thiruvallur,Acute Gastroenteritis,12,1,01-01-2024,07-01-2024,Closed,9,2024,Week 9 of 2024
TN/2024/9/4769,Tamil Nadu,Ramanathapuram,Dengue,4,0,01-01-2024,07-01-2024,Under Surveillance,9,2024,Week 9 of 2024
TN/2024/9/4770,Tamil Nadu,Vellore,Scrub Typhus,3,0,01-01-2024,07-01-2024,Closed,9,2024,Week 9 of 2024
TN/2024/9/4771,Tamil Nadu,Vellore,Fever,35,1,01-01-2024,07-01-2024,Under Surveillance,9,2024,Week 9 of 2024
TN/2024/9/4772,Tamil Nadu,Villupuram,Dengue,2,0,01-01-2024,07-01-2024,Under Control,9,2024,Week 9 of 2024
TN/2024/9/4773,Tamil Nadu,Villupuram,Acute Gastroenteritis,8,0,01-01-2024,07-01-2024,Closed,9,2024,Week 9 of 2024
TN/2024/10/4774,Tamil Nadu,Vellore,Scrub Typhus,2,0,01-01-2024,07-01-2024,Under Control,10,2024,Week 10 of 2024
TN/2024/10/4775,Tamil Nadu,Cuddalore,Scrub Typhus,6,0,01-01-2024,07-01-2024,Under Surveillance,10,2024,Week 10 of 2024
TN/2024/10/4776,Tamil Nadu,Kanchipuram,Dengue,7,0,01-01-2024,07-01-2024,Under Surveillance,10,2024,Week 10 of 2024
TN/2024/10/4777,Tamil Nadu,Kanchipuram,Acute Gastroenteritis,6,0,01-01-2024,07-01-2024,Closed,10,2024,Week 10 of 2024
TN/2024/10/4778,Tamil Nadu,Tenkasi,Acute Gastroenteritis,9,0,01-01-2024,07-01-2024,Under Surveillance,10,2024,Week 10 of 2024
TN/2024/11/4779,Tamil Nadu,Tiruvarur,Scrub Typhus,6,0,01-01-2024,07-01-2024,Under Surveillance,11,2024,Week 11 of 2024
TN/2024/11/4780,Tamil Nadu,Dharmapuri,Dengue,4,0,01-01-2024,07-01-2024,Under Control,11,2024,Week 11 of 2024
TN/2024/11/4781,Tamil Nadu,Dharmapuri,Fever,25,0,01-01-2024,07-01-2024,Closed,11,2024,Week 11 of 2024
TN/2024/11/4782,Tamil Nadu,Virudhunagar,Scrub Typhus,2,0,01-01-2024,07-01-2024,Closed,11,2024,Week 11 of 2024
TN/2024/11/4783,Tamil Nadu,Virudhunagar,Fever,17,0,01-01-2024,07-01-2024,Closed,11,2024,Week 11 of 2024
TN/2024/11/4784,Tamil Nadu,Cuddalore,Dengue,6,0,01-01-2024,07-01-2024,Closed,11,2024,Week 11 of 2024
TN/2024/11/4785,Tamil Nadu,Sivaganga,Dengue,10,0,01-01-2024,07-01-2024,Under Control,11,2024,Week 11 of 2024
TN/2024/11/4786,Tamil Nadu,Ranipet,Dengue,5,0,01-01-2024,07-01-2024,Under Control,11,2024,Week 11 of 2024
TN/2024/11/4787,Tamil Nadu,Ranipet,Scrub Typhus,1,0,01-01-2024,07-01-2024,Under Control,11,2024,Week 11 of 2024
TN/2024/11/4788,Tamil Nadu,Ranipet,Acute Gastroenteritis,4,0,01-01-2024,07-01-2024,Closed,11,2024,Week 11 of 2024
TN/2024/12/4789,Tamil Nadu,Pudukkottai,Fever,21,0,01-01-2024,07-01-2024,Under Control,12,2024,Week 12 of 2024
TN/2024/12/4790,Tamil Nadu,Nagapattinam,Dengue,6,0,01-01-2024,07-01-2024,Closed,12,2024,Week 12 of 2024
TN/2024/12/4791,Tamil Nadu,Ranipet,Dengue,3,0,01-01-2024,07-01-2024,Closed,12,2024,Week 12 of 2024
TN/2024/12/4792,Tamil Nadu,Ranipet,Scrub Typhus,1,0,01-01-2024,07-01-2024,Under Control,12,2024,Week 12 of 2024
TN/2024/12/4793,Tamil Nadu,Ranipet,Acute Gastroenteritis,22,0,01-01-2024,07-01-2024,Under Control,12,2024,Week 12 of 2024
TN/2024/12/4794,Tamil Nadu,Ramanathapuram,Scrub Typhus,3,0,01-01-2024,07-01-2024,Under Control,12,2024,Week 12 of 2024
TN/2024/12/4795,Tamil Nadu,Thanjavur,Dengue,3,0,01-01-2024,07-01-2024,Under Surveillance,12,2024,Week 12 of 2024
TN/2024/12/4796,Tamil Nadu,Thanjavur,Fever,20,0,01-01-2024,07-01-2024,Closed,12,2024,Week 12 of 2024
TN/2024/13/4797,Tamil Nadu,Kanniyakumari,Scrub Typhus,2,0,01-01-2024,07-01-2024,Closed,13,2024,Week 13 of 2024
TN/2024/13/4798,Tamil Nadu,Kanniyakumari,Acute Gastroenteritis,9,0,01-01-2024,07-01-2024,Under Surveillance,13,2024,Week 13 of 2024
TN/2024/13/4799,Tamil Nadu,Kanchipuram,Dengue,5,0,01-01-2024,07-01-2024,Under Surveillance,13,2024,Week 13 of 2024
TN/2024/13/4800,Tamil Nadu,Kanchipuram,Scrub Typhus,3,0,01-01-2024,07-01-2024,Under Control,13,2024,Week 13 of 2024
TN/2024/13/4801,Tamil Nadu,Salem,Dengue,8,0,01-01-2024,07-01-2024,Under Control,13,2024,Week 13 of 2024
TN/2024/13/4802,Tamil Nadu,Salem,Scrub Typhus,3,0,01-01-2024,07-01-2024,Under Surveillance,13,2024,Week 13 of 2024
TN/2024/13/4803,Tamil Nadu,Salem,Acute Gastroenteritis,7,0,01-01-2024,07-01-2024,Closed,13,2024,Week 13 of 2024
TN/2024/14/4804,Tamil Nadu,Ranipet,Dengue,7,0,01-01-2024,07-01-2024,Under Surveillance,14,2024,Week 14 of 2024
TN/2024/14/4805,Tamil Nadu,Ranipet,Scrub Typhus,3,0,01-01-2024,07-01-2024,Under Surveillance,14,2024,Week 14 of 2024
TN/2024/14/4806,Tamil Nadu,Kanniyakumari,Scrub Typhus,3,0,01-01-2024,07-01-2024,Under Surveillance,14,2024,Week 14 of 2024
TN/2024/14/4807,Tamil Nadu,The Nilgiris,Dengue,5,0,01-01-2024,07-01-2024,Under Control,14,2024,Week 14 of 2024
TN/2024/14/4808,Tamil Nadu,The Nilgiris,Scrub Typhus,2,0,01-01-2024,07-01-2024,Under Control,14,2024,Week 14 of 2024
TN/2024/15/4809,Tamil Nadu,Villupuram,Dengue,1,0,01-01-2024,07-01-2024,Under Surveillance,15,2024,Week 15 of 2024
TN/2024/15/4810,Tamil Nadu,Villupuram,Fever,20,0,01-01-2024,07-01-2024,Closed,15,2024,Week 15 of 2024
TN/2024/15/4811,Tamil Nadu,Salem,Dengue,2,1,01-01-2024,07-01-2024,Under Surveillance,15,2024,Week 15 of 2024
TN/2024/15/4812,Tamil Nadu,Salem,Fever,15,0,01-01-2024,07-01-2024,Under Control,15,2024,Week 15 of 2024
TN/2024/15/4813,Tamil Nadu,Nagapattinam,Dengue,4,0,01-01-2024,07-01-2024,Under Control,15,2024,Week 15 of 2024
TN/2024/15/4814,Tamil Nadu,Nagapattinam,Acute Gastroenteritis,11,0,01-01-2024,07-01-2024,Under Surveillance,15,2024,Week 15 of 2024
TN/2024/15/4815,Tamil Nadu,Nagapattinam,Fever,20,0,01-01-2024,07-01-2024,Under Surveillance,15,2024,Week 15 of 2024
TN/2024/15/4816,Tamil Nadu,Namakkal,Acute Gastroenteritis,10,0,01-01-2024,07-01-2024,Closed,15,2024,Week 15 of 2024
TN/2024/15/4817,Tamil Nadu,Kanniyakumari,Acute Gastroenteritis,4,0,01-01-2024,07-01-2024,Under Control,15,2024,Week 15 of 2024
TN/2024/15/4818,Tamil Nadu,Ranipet,Dengue,8,0,01-01-2024,07-01-2024,Closed,15,2024,Week 15 of 2024
TN/2024/15/4819,Tamil Nadu,Ranipet,Fever,15,0,01-01-2024,07-01-2024,Under Surveillance,15,2024,Week 15 of 2024
TN/2024/16/4820,Tamil Nadu,Namakkal,Acute Gastroenteritis,8,0,01-01-2024,07-01-2024,Under Surveillance,16,2024,Week 16 of 2024
TN/2024/16/4821,Tamil Nadu,Namakkal,Fever,17,0,01-01-2024,07-01-2024,Under Surveillance,16,2024,Week 16 of 2024
TN/2024/16/4822,Tamil Nadu,Salem,Acute Gastroenteritis,11,1,01-01-2024,07-01-2024,Under Control,16,2024,Week 16 of 2024
TN/2024/16/4823,Tamil Nadu,Kanchipuram,Dengue,2,0,01-01-2024,07-01-2024,Under Control,16,2024,Week 16 of 2024
TN/2024/16/4824,Tamil Nadu,Villupuram,Dengue,6,0,01-01-2024,07-01-2024,Closed,16,2024,Week 16 of 2024
TN/2024/16/4825,Tamil Nadu,Villupuram,Acute Gastroenteritis,10,0,01-01-2024,07-01-2024,Closed,16,2024,Week 16 of 2024
TN/2024/16/4826,Tamil Nadu,Vellore,Dengue,6,0,01-01-2024,07-01-2024,Closed,16,2024,Week 16 of 2024
TN/2024/16/4827,Tamil Nadu,Vellore,Acute Gastroenteritis,13,0,01-01-2024,07-01-2024,Under Control,16,2024,Week 16 of 2024
TN/2024/17/4828,Tamil Nadu,Karur,Scrub Typhus,2,0,01-01-2024,07-01-2024,Under Surveillance,17,2024,Week 17 of 2024
TN/2024/17/4829,Tamil Nadu,Karur,Acute Gastroenteritis,12,0,01-01-2024,07-01-2024,Closed,17,2024,Week 17 of 2024
TN/2024/17/4830,Tamil Nadu,Villupuram,Scrub Typhus,6,0,01-01-2024,07-01-2024,Under Control,17,2024,Week 17 of 2024
TN/2024/17/4831,Tamil Nadu,Villupuram,Acute Gastroenteritis,4,0,01-01-2024,07-01-2024,Closed,17,2024,Week 17 of 2024
TN/2024/17/4832,Tamil Nadu,Sivaganga,Scrub Typhus,6,0,01-01-2024,07-01-2024,Closed,17,2024,Week 17 of 2024
TN/2024/17/4833,Tamil Nadu,Sivaganga,Acute Gastroenteritis,12,0,01-01-2024,07-01-2024,Under Control,17,2024,Week 17 of 2024
TN/2024/17/4834,Tamil Nadu,Krishnagiri,Scrub Typhus,1,0,01-01-2024,07-01-2024,Closed,17,2024,Week 17 of 2024
TN/2024/17/4835,Tamil Nadu,Krishnagiri,Acute Gastroenteritis,12,0,01-01-2024,07-01-2024,Under Control,17,2024,Week 17 of 2024
TN/2024/18/4836,Tamil Nadu,Villupuram,Dengue,6,0,01-01-2024,07-01-2024,Under Control,18,2024,Week 18 of 2024
TN/2024/18/4837,Tamil Nadu,Villupuram,Acute Gastroenteritis,6,0,01-01-2024,07-01-2024,Under Surveillance,18,2024,Week 18 of 2024
TN/2024/18/4838,Tamil Nadu,Tenkasi,Dengue,5,0,01-01-2024,07-01-2024,Under Control,18,2024,Week 18 of 2024
TN/2024/18/4839,Tamil Nadu,Cuddalore,Scrub Typhus,3,0,01-01-2024,07-01-2024,Under Surveillance,18,2024,Week 18 of 2024
TN/2024/18/4840,Tamil Nadu,Cuddalore,Fever,21,0,01-01-2024,07-01-2024,Under Control,18,2024,Week 18 of 2024
TN/2024/19/4841,Tamil Nadu,Virudhunagar,Scrub Typhus,1,0,01-01-2024,07-01-2024,Under Control,19,2024,Week 19 of 2024
TN/2024/19/4842,Tamil Nadu,Virudhunagar,Acute Gastroenteritis,22,0,01-01-2024,07-01-2024,Under Surveillance,19,2024,Week 19 of 2024
TN/2024/19/4843,Tamil Nadu,Tiruvarur,Dengue,9,1,01-01-2024,07-01-2024,Under Control,19,2024,Week 19 of 2024
TN/2024/19/4844,Tamil Nadu,Tiruvarur,Acute Gastroenteritis,20,0,01-01-2024,07-01-2024,Under Control,19,2024,Week 19 of 2024
TN/2024/19/4845,Tamil Nadu,Thanjavur,Dengue,2,0,01-01-2024,07-01-2024,Under Control,19,2024,Week 19 of 2024
TN/2024/20/4846,Tamil Nadu,Tiruvarur,Acute Gastroenteritis,14,0,01-01-2024,07-01-2024,Under Control,20,2024,Week 20 of 2024
TN/2024/20/4847,Tamil Nadu,Ramanathapuram,Dengue,6,0,01-01-2024,07-01-2024,Under Control,20,2024,Week 20 of 2024
TN/2024/20/4848,Tamil Nadu,Ramanathapuram,Fever,17,0,01-01-2024,07-01-2024,Under Control,20,2024,Week 20 of 2024
TN/2024/20/4849,Tamil Nadu,Chennai,Dengue,2,0,01-01-2024,07-01-2024,Under Surveillance,20,2024,Week 20 of 2024
TN/2024/20/4850,Tamil Nadu,Chennai,Fever,13,0,01-01-2024,07-01-2024,Closed,20,2024,Week 20 of 2024
TN/2024/20/4851,Tamil Nadu,Ranipet,Acute Gastroenteritis,20,0,01-01-2024,07-01-2024,Under Surveillance,20,2024,Week 20 of 2024
TN/2024/20/4852,Tamil Nadu,Tiruchirappalli,Acute Gastroenteritis,22,0,01-01-2024,07-01-2024,Closed,20,2024,Week 20 of 2024
TN/2024/20/4853,Tamil Nadu,Tuticorin,Dengue,4,0,01-01-2024,07-01-2024,Under Control,20,2024,Week 20 of 2024
TN/2024/20/4854,Tamil Nadu,Tuticorin,Scrub Typhus,5,0,01-01-2024,07-01-2024,Closed,20,2024,Week 20 of 2024
TN/2024/20/4855,Tamil Nadu,Tuticorin,Acute Gastroenteritis,15,0,01-01-2024,07-01-2024,Under Control,20,2024,Week 20 of 2024
TN/2024/20/4856,Tamil Nadu,Cuddalore,Dengue,5,0,01-01-2024,07-01-2024,Closed,20,2024,Week 20 of 2024
TN/2024/20/4857,Tamil Nadu,Sivaganga,Fever,16,0,01-01-2024,07-01-2024,Closed,20,2024,Week 20 of 2024
TN/2024/21/4858,Tamil Nadu,Krishnagiri,Acute Gastroenteritis,23,0,01-01-2024,07-01-2024,Closed,21,2024,Week 21 of 2024
TN/2024/21/4859,Tamil Nadu,Madurai,Dengue,4,0,01-01-2024,07-01-2024,Under Control,21,2024,Week 21 of 2024
TN/2024/21/4860,Tamil Nadu,Madurai,Scrub Typhus,4,0,01-01-2024,07-01-2024,Closed,21,2024,Week 21 of 2024
TN/2024/21/4861,Tamil Nadu,Madurai,Fever,8,0,01-01-2024,07-01-2024,Under Control,21,2024,Week 21 of 2024
TN/2024/21/4862,Tamil Nadu,Chengalpattu,Acute Gastroenteritis,20,0,01-01-2024,07-01-2024,Under Control,21,2024,Week 21 of 2024
TN/2024/21/4863,Tamil Nadu,Chengalpattu,Fever,17,0,01-01-2024,07-01-2024,Under Surveillance,21,2024,Week 21 of 2024
TN/2024/21/4864,Tamil Nadu,Mayiladuthurai,Dengue,5,0,01-01-2024,07-01-2024,Under Surveillance,21,2024,Week 21 of 2024
TN/2024/21/4865,Tamil Nadu,Villupuram,Dengue,3,0,01-01-2024,07-01-2024,Under Surveillance,21,2024,Week 21 of 2024
TN/2024/22/4866,Tamil Nadu,Madurai,Dengue,4,0,01-01-2024,07-01-2024,Under Surveillance,22,2024,Week 22 of 2024
TN/2024/22/4867,Tamil Nadu,Madurai,Acute Gastroenteritis,11,0,01-01-2024,07-01-2024,Closed,22,2024,Week 22 of 2024
TN/2024/22/4868,Tamil Nadu,Dharmapuri,Scrub Typhus,5,0,01-01-2024,07-01-2024,Closed,22,2024,Week 22 of 2024
TN/2024/22/4869,Tamil Nadu,Dharmapuri,Fever,17,0,01-01-2024,07-01-2024,Closed,22,2024,Week 22 of 2024
TN/2024/23/4870,Tamil Nadu,Karur,Scrub Typhus,10,0,01-01-2024,07-01-2024,Under Control,23,2024,Week 23 of 2024
TN/2024/23/4871,Tamil Nadu,Karur,Acute Gastroenteritis,56,0,01-01-2024,07-01-2024,Closed,23,2024,Week 23 of 2024
TN/2024/23/4872,Tamil Nadu,Tirunelveli,Dengue,9,0,01-01-2024,07-01-2024,Closed,23,2024,Week 23 of 2024
TN/2024/23/4873,Tamil Nadu,Tirunelveli,Fever,23,0,01-01-2024,07-01-2024,Closed,23,2024,Week 23 of 2024
TN/2024/23/4874,Tamil Nadu,Dharmapuri,Dengue,7,0,01-01-2024,07-01-2024,Closed,23,2024,Week 23 of 2024
TN/2024/23/4875,Tamil Nadu,Vellore,Dengue,2,0,01-01-2024,07-01-2024,Closed,23,2024,Week 23 of 2024
TN/2024/23/4876,Tamil Nadu,Vellore,Scrub Typhus,6,0,01-01-2024,07-01-2024,Under Control,23,2024,Week 23 of 2024
TN/2024/23/4877,Tamil Nadu,Vellore,Acute Gastroenteritis,64,0,01-01-2024,07-01-2024,Under Surveillance,23,2024,Week 23 of 2024
TN/2024/23/4878,Tamil Nadu,Vellore,Fever,16,0,01-01-2024,07-01-2024,Under Control,23,2024,Week 23 of 2024
TN/2024/23/4879,Tamil Nadu,Madurai,Scrub Typhus,5,0,01-01-2024,07-01-2024,Closed,23,2024,Week 23 of 2024
TN/2024/24/4880,Tamil Nadu,Nagapattinam,Dengue,5,0,01-01-2024,07-01-2024,Under Control,24,2024,Week 24 of 2024
TN/2024/24/4881,Tamil Nadu,Nagapattinam,Scrub Typhus,3,0,01-01-2024,07-01-2024,Closed,24,2024,Week 24 of 2024
TN/2024/24/4882,Tamil Nadu,Nagapattinam,Fever,33,0,01-01-2024,07-01-2024,Closed,24,2024,Week 24 of 2024
TN/2024/24/4883,Tamil Nadu,Kanchipuram,Acute Gastroenteritis,62,0,01-01-2024,07-01-2024,Under Surveillance,24,2024,Week 24 of 2024
TN/2024/24/4884,Tamil Nadu,Perambalur,Dengue,9,0,01-01-2024,07-01-2024,Under Control,24,2024,Week 24 of 2024
TN/2024/24/4885,Tamil Nadu,Kanniyakumari,Scrub Typhus,6,0,01-01-2024,07-01-2024,Under Control,24,2024,Week 24 of 2024
TN/2024/24/4886,Tamil Nadu,Kanniyakumari,Fever,19,0,01-01-2024,07-01-2024,Under Control,24,2024,Week 24 of 2024
TN/2024/24/4887,Tamil Nadu,Theni,Acute Gastroenteritis,55,0,01-01-2024,07-01-2024,Under Surveillance,24,2024,Week 24 of 2024
TN/2024/24/4888,Tamil Nadu,Mayiladuthurai,Dengue,11,0,01-01-2024,07-01-2024,Under Surveillance,24,2024,Week 24 of 2024
TN/2024/24/4889,Tamil Nadu,Mayiladuthurai,Fever,21,0,01-01-2024,07-01-2024,Under Control,24,2024,Week 24 of 2024
TN/2024/25/4890,Tamil Nadu,Krishnagiri,Dengue,7,0,01-01-2024,07-01-2024,Under Surveillance,25,2024,Week 25 of 2024
TN/2024/25/4891,Tamil Nadu,Krishnagiri,Acute Gastroenteritis,62,0,01-01-2024,07-01-2024,Closed,25,2024,Week 25 of 2024
TN/2024/25/4892,Tamil Nadu,Krishnagiri,Fever,10,0,01-01-2024,07-01-2024,Under Surveillance,25,2024,Week 25 of 2024
TN/2024/25/4893,Tamil Nadu,Namakkal,Scrub Typhus,1,0,01-01-2024,07-01-2024,Under Surveillance,25,2024,Week 25 of 2024
TN/2024/25/4894,Tamil Nadu,Vellore,Scrub Typhus,6,0,01-01-2024,07-01-2024,Under Surveillance,25,2024,Week 25 of 2024
TN/2024/25/4895,Tamil Nadu,Vellore,Acute Gastroenteritis,61,0,01-01-2024,07-01-2024,Closed,25,2024,Week 25 of 2024
TN/2024/25/4896,Tamil Nadu,Virudhunagar,Dengue,4,0,01-01-2024,07-01-2024,Under Control,25,2024,Week 25 of 2024
TN/2024/25/4897,Tamil Nadu,Virudhunagar,Scrub Typhus,6,0,01-01-2024,07-01-2024,Under Surveillance,25,2024,Week 25 of 2024
TN/2024/25/4898,Tamil Nadu,Virudhunagar,Fever,18,0,01-01-2024,07-01-2024,Under Control,25,2024,Week 25 of 2024
TN/2024/26/4899,Tamil Nadu,Coimbatore,Dengue,5,0,01-01-2024,07-01-2024,Under Surveillance,26,2024,Week 26 of 2024
TN/2024/26/4900,Tamil Nadu,Coimbatore,Scrub Typhus,3,0,01-01-2024,07-01-2024,Under Control,26,2024,Week 26 of 2024
TN/2024/26/4901,Tamil Nadu,Tiruppur,Dengue,6,0,01-01-2024,07-01-2024,Closed,26,2024,Week 26 of 2024
TN/2024/26/4902,Tamil Nadu,Tiruppur,Scrub Typhus,5,0,01-01-2024,07-01-2024,Closed,26,2024,Week 26 of 2024
TN/2024/26/4903,Tamil Nadu,Virudhunagar,Fever,13,0,01-01-2024,07-01-2024,Under Surveillance,26,2024,Week 26 of 2024
TN/2024/26/4904,Tamil Nadu,Ramanathapuram,Scrub Typhus,2,0,01-01-2024,07-01-2024,Under Control,26,2024,Week 26 of 2024
TN/2024/26/4905,Tamil Nadu,Ramanathapuram,Acute Gastroenteritis,66,0,01-01-2024,07-01-2024,Closed,26,2024,Week 26 of 2024
TN/2024/26/4906,Tamil Nadu,Ramanathapuram,Fever,16,0,01-01-2024,07-01-2024,Under Control,26,2024,Week 26 of 2024
TN/2024/26/4907,Tamil Nadu,Tenkasi,Dengue,1,0,01-01-2024,07-01-2024,Under Surveillance,26,2024,Week 26 of 2024
TN/2024/26/4908,Tamil Nadu,Tenkasi,Fever,20,0,01-01-2024,07-01-2024,Under Surveillance,26,2024,Week 26 of 2024
TN/2024/26/4909,Tamil Nadu,Tiruvarur,Dengue,5,0,01-01-2024,07-01-2024,Closed,26,2024,Week 26 of 2024
