date,year,month,fortnight,district,state,aedes_larval_index,house_index,container_index,risk_level
2015-04-23,2015,4,2,Vellore,Tamil Nadu,3.95,2.38,2.21,Low
2015-05-07,2015,5,1,Vellore,Tamil Nadu,8.36,5.4,4.78,Medium
2015-05-21,2015,5,2,Vellore,Tamil Nadu,6.0,5.15,3.93,Low
2015-06-04,2015,6,1,Vellore,Tamil Nadu,11.66,8.08,7.78,Medium
2015-06-18,2015,6,2,Vellore,Tamil Nadu,12.7,9.51,6.43,Medium
2015-07-02,2015,7,1,Vellore,Tamil Nadu,12.01,8.41,5.57,Medium
2015-07-16,2015,7,2,Vellore,Tamil Nadu,9.89,7.6,5.33,Medium
2015-07-30,2015,7,2,Vellore,Tamil Nadu,7.93,6.65,3.59,Low
2015-08-13,2015,8,1,Vellore,Tamil Nadu,17.14,13.49,8.91,High
2015-08-27,2015,8,2,Vellore,Tamil Nadu,14.74,10.42,9.31,Medium
2015-09-10,2015,9,1,Vellore,Tamil Nadu,26.31,18.65,12.04,High
2015-09-24,2015,9,2,Vellore,Tamil Nadu,21.48,18.61,12.76,High
2015-10-08,2015,10,1,Vellore,Tamil Nadu,28.72,21.73,17.67,High
2015-10-22,2015,10,2,Vellore,Tamil Nadu,54.8,45.59,36.88,High
2015-11-05,2015,11,1,Vellore,Tamil Nadu,30.87,26.9,18.1,High
2015-11-19,2015,11,2,Vellore,Tamil Nadu,33.97,20.78,20.29,High
2015-12-03,2015,12,1,Vellore,Tamil Nadu,61.52,40.13,36.82,High
2015-12-17,2015,12,2,Vellore,Tamil Nadu,61.02,41.88,31.83,High
2015-12-31,2015,12,2,Vellore,Tamil Nadu,25.2,19.04,10.38,High
2016-01-14,2016,1,1,Vellore,Tamil Nadu,2.53,1.59,1.21,Low
2016-01-28,2016,1,2,Vellore,Tamil Nadu,2.7,2.22,1.54,Low
2016-02-11,2016,2,1,Vellore,Tamil Nadu,3.38,2.1,1.84,Low
2016-02-25,2016,2,2,Vellore,Tamil Nadu,2.79,2.39,1.71,Low
2016-03-10,2016,3,1,Vellore,Tamil Nadu,3.44,2.11,2.12,Low
2016-03-24,2016,3,2,Vellore,Tamil Nadu,3.05,2.58,1.68,Low
2016-04-07,2016,4,1,Vellore,Tamil Nadu,4.06,2.5,2.44,Low
2016-04-21,2016,4,2,Vellore,Tamil Nadu,3.64,2.21,1.53,Low
2016-05-05,2016,5,1,Vellore,Tamil Nadu,4.73,3.33,3.12,Low
2016-05-19,2016,5,2,Vellore,Tamil Nadu,4.74,4.19,3.15,Low
2016-06-02,2016,6,1,Vellore,Tamil Nadu,18.08,12.42,8.05,High
2016-06-16,2016,6,2,Vellore,Tamil Nadu,12.61,9.41,5.42,Medium
2016-06-30,2016,6,2,Vellore,Tamil Nadu,13.93,10.71,9.18,Medium
2016-07-14,2016,7,1,Vellore,Tamil Nadu,18.65,14.4,9.93,High
2016-07-28,2016,7,2,Vellore,Tamil Nadu,9.12,8.08,4.03,Medium
2016-08-11,2016,8,1,Vellore,Tamil Nadu,24.11,19.21,12.78,High
2016-08-25,2016,8,2,Vellore,Tamil Nadu,15.09,10.35,7.09,High
2016-09-08,2016,9,1,Vellore,Tamil Nadu,13.58,11.7,7.49,Medium
2016-09-22,2016,9,2,Vellore,Tamil Nadu,16.9,12.09,7.3,High
2016-10-06,2016,10,1,Vellore,Tamil Nadu,33.45,24.17,23.22,High
2016-10-20,2016,10,2,Vellore,Tamil Nadu,26.16,22.26,12.48,High
2016-11-03,2016,11,1,Vellore,Tamil Nadu,20.11,12.26,11.7,High
2016-11-17,2016,11,2,Vellore,Tamil Nadu,18.95,13.89,12.23,High
2016-12-01,2016,12,1,Vellore,Tamil Nadu,17.31,11.99,11.31,High
2016-12-15,2016,12,1,Vellore,Tamil Nadu,17.95,15.23,9.2,High
2016-12-29,2016,12,2,Vellore,Tamil Nadu,49.91,32.45,33.68,High
2017-01-12,2017,1,1,Vellore,Tamil Nadu,3.54,3.17,1.84,Low
2017-01-26,2017,1,2,Vellore,Tamil Nadu,3.38,2.45,1.81,Low
2017-02-09,2017,2,1,Vellore,Tamil Nadu,3.4,2.22,1.58,Low
2017-02-23,2017,2,2,Vellore,Tamil Nadu,3.81,3.19,1.95,Low
2017-03-09,2017,3,1,Vellore,Tamil Nadu,2.83,2.55,1.46,Low
2017-03-23,2017,3,2,Vellore,Tamil Nadu,2.73,2.15,1.75,Low
2017-04-06,2017,4,1,Vellore,Tamil Nadu,3.48,2.73,1.43,Low
2017-04-20,2017,4,2,Vellore,Tamil Nadu,4.04,2.74,1.99,Low
2017-05-04,2017,5,1,Vellore,Tamil Nadu,3.96,3.48,2.43,Low
2017-05-18,2017,5,2,Vellore,Tamil Nadu,4.87,3.89,1.96,Low
2017-06-01,2017,6,1,Vellore,Tamil Nadu,8.14,7.1,4.83,Medium
2017-06-15,2017,6,1,Vellore,Tamil Nadu,11.64,7.53,5.69,Medium
2017-06-29,2017,6,2,Vellore,Tamil Nadu,9.94,6.94,4.73,Medium
2017-07-13,2017,7,1,Vellore,Tamil Nadu,12.59,9.98,6.21,Medium
2017-07-27,2017,7,2,Vellore,Tamil Nadu,11.72,9.52,6.3,Medium
2017-08-10,2017,8,1,Vellore,Tamil Nadu,13.69,10.08,9.13,Medium
2017-08-24,2017,8,2,Vellore,Tamil Nadu,23.86,20.92,13.2,High
2017-09-07,2017,9,1,Vellore,Tamil Nadu,30.31,21.42,16.87,High
2017-09-21,2017,9,2,Vellore,Tamil Nadu,33.88,27.31,15.83,High
2017-10-05,2017,10,1,Vellore,Tamil Nadu,35.72,29.78,21.54,High
2017-10-19,2017,10,2,Vellore,Tamil Nadu,47.34,42.49,24.69,High
2017-11-02,2017,11,1,Vellore,Tamil Nadu,35.31,29.89,16.37,High
2017-11-16,2017,11,2,Vellore,Tamil Nadu,33.53,21.92,13.58,High
2017-11-30,2017,11,2,Vellore,Tamil Nadu,32.69,23.31,14.12,High
2017-12-14,2017,12,1,Vellore,Tamil Nadu,21.4,17.75,13.5,High
2017-12-28,2017,12,2,Vellore,Tamil Nadu,35.47,30.23,18.66,High
2018-01-11,2018,1,1,Vellore,Tamil Nadu,3.45,2.61,1.87,Low
2018-01-25,2018,1,2,Vellore,Tamil Nadu,3.27,2.17,2.08,Low
2018-02-08,2018,2,1,Vellore,Tamil Nadu,2.92,1.86,1.27,Low
2018-02-22,2018,2,2,Vellore,Tamil Nadu,3.06,2.65,2.13,Low
2018-03-08,2018,3,1,Vellore,Tamil Nadu,3.34,2.3,1.56,Low
2018-03-22,2018,3,2,Vellore,Tamil Nadu,3.39,2.25,2.3,Low
2018-04-05,2018,4,1,Vellore,Tamil Nadu,5.3,4.61,3.0,Low
2018-04-19,2018,4,2,Vellore,Tamil Nadu,4.31,3.39,2.8,Low
2018-05-03,2018,5,1,Vellore,Tamil Nadu,4.55,3.54,2.68,Low
2018-05-17,2018,5,2,Vellore,Tamil Nadu,4.81,4.23,2.88,Low
2018-05-31,2018,5,2,Vellore,Tamil Nadu,3.73,2.35,2.45,Low
2018-06-14,2018,6,1,Vellore,Tamil Nadu,7.35,4.88,3.45,Low
2018-06-28,2018,6,2,Vellore,Tamil Nadu,13.37,10.33,6.51,Medium
2018-07-12,2018,7,1,Vellore,Tamil Nadu,8.14,6.75,5.54,Medium
2018-07-26,2018,7,2,Vellore,Tamil Nadu,11.6,7.42,6.87,Medium
2018-08-09,2018,8,1,Vellore,Tamil Nadu,16.44,13.77,10.13,High
2018-08-23,2018,8,2,Vellore,Tamil Nadu,16.61,11.05,7.18,High
2018-09-06,2018,9,1,Vellore,Tamil Nadu,18.7,15.83,10.75,High
2018-09-20,2018,9,2,Vellore,Tamil Nadu,19.57,16.41,11.94,High
2018-10-04,2018,10,1,Vellore,Tamil Nadu,31.06,19.64,19.74,High
2018-10-18,2018,10,2,Vellore,Tamil Nadu,19.28,11.73,12.98,High
2018-11-01,2018,11,1,Vellore,Tamil Nadu,38.34,25.52,24.31,High
2018-11-15,2018,11,1,Vellore,Tamil Nadu,17.03,11.67,10.0,High
2018-11-29,2018,11,2,Vellore,Tamil Nadu,25.26,15.23,12.58,High
2018-12-13,2018,12,1,Vellore,Tamil Nadu,34.88,31.38,20.97,High
2018-12-27,2018,12,2,Vellore,Tamil Nadu,20.04,12.48,11.62,High
2019-01-10,2019,1,1,Vellore,Tamil Nadu,3.18,2.69,1.55,Low
2019-01-24,2019,1,2,Vellore,Tamil Nadu,3.58,2.62,1.75,Low
2019-02-07,2019,2,1,Vellore,Tamil Nadu,2.82,2.13,1.92,Low
2019-02-21,2019,2,2,Vellore,Tamil Nadu,3.33,2.57,1.49,Low
2019-03-07,2019,3,1,Vellore,Tamil Nadu,2.6,1.95,1.61,Low
2019-03-21,2019,3,2,Vellore,Tamil Nadu,3.3,2.2,1.42,Low
2019-04-04,2019,4,1,Vellore,Tamil Nadu,3.82,3.34,2.15,Low
2019-04-18,2019,4,2,Vellore,Tamil Nadu,3.71,2.59,1.63,Low
2019-05-02,2019,5,1,Vellore,Tamil Nadu,3.96,3.32,2.73,Low
2019-05-16,2019,5,2,Vellore,Tamil Nadu,4.16,2.7,2.52,Low
2019-05-30,2019,5,2,Vellore,Tamil Nadu,5.65,3.51,3.7,Low
2019-06-13,2019,6,1,Vellore,Tamil Nadu,9.69,7.19,5.51,Medium
2019-06-27,2019,6,2,Vellore,Tamil Nadu,10.88,8.74,4.41,Medium
2019-07-11,2019,7,1,Vellore,Tamil Nadu,9.64,6.25,6.04,Medium
2019-07-25,2019,7,2,Vellore,Tamil Nadu,9.22,7.04,5.83,Medium
2019-08-08,2019,8,1,Vellore,Tamil Nadu,26.92,22.2,14.34,High
2019-08-22,2019,8,2,Vellore,Tamil Nadu,16.62,11.63,11.46,High
2019-09-05,2019,9,1,Vellore,Tamil Nadu,30.71,18.61,21.1,High
2019-09-19,2019,9,2,Vellore,Tamil Nadu,21.01,13.55,8.89,High
2019-10-03,2019,10,1,Vellore,Tamil Nadu,49.86,39.25,29.17,High
2019-10-17,2019,10,2,Vellore,Tamil Nadu,37.48,27.5,17.37,High
2019-10-31,2019,10,2,Vellore,Tamil Nadu,23.26,17.56,11.73,High
2019-11-14,2019,11,1,Vellore,Tamil Nadu,51.02,45.1,22.6,High
2019-11-28,2019,11,2,Vellore,Tamil Nadu,17.25,10.75,9.29,High
2019-12-12,2019,12,1,Vellore,Tamil Nadu,26.9,20.83,14.75,High
2019-12-26,2019,12,2,Vellore,Tamil Nadu,37.11,25.72,19.03,High
2020-01-09,2020,1,1,Vellore,Tamil Nadu,3.82,2.48,2.41,Low
2020-01-23,2020,1,2,Vellore,Tamil Nadu,3.64,2.48,2.0,Low
2020-02-06,2020,2,1,Vellore,Tamil Nadu,3.6,2.18,1.66,Low
2020-02-20,2020,2,2,Vellore,Tamil Nadu,2.94,2.33,1.36,Low
2020-03-05,2020,3,1,Vellore,Tamil Nadu,3.52,2.79,2.33,Low
2020-03-19,2020,3,2,Vellore,Tamil Nadu,2.8,2.38,1.44,Low
2020-04-02,2020,4,1,Vellore,Tamil Nadu,3.6,3.14,1.54,Low
2020-04-16,2020,4,2,Vellore,Tamil Nadu,4.71,3.47,3.29,Low
2020-04-30,2020,4,2,Vellore,Tamil Nadu,4.55,3.76,1.83,Low
2020-05-14,2020,5,1,Vellore,Tamil Nadu,5.0,4.11,3.17,Low
2020-05-28,2020,5,2,Vellore,Tamil Nadu,3.45,2.5,1.81,Low
2020-06-11,2020,6,1,Vellore,Tamil Nadu,7.19,5.27,4.62,Low
2020-06-25,2020,6,2,Vellore,Tamil Nadu,8.06,5.88,5.55,Medium
2020-07-09,2020,7,1,Vellore,Tamil Nadu,9.93,7.72,6.19,Medium
2020-07-23,2020,7,2,Vellore,Tamil Nadu,15.13,12.33,9.35,High
2020-08-06,2020,8,1,Vellore,Tamil Nadu,25.39,19.3,16.12,High
2020-08-20,2020,8,2,Vellore,Tamil Nadu,21.43,12.94,13.81,High
2020-09-03,2020,9,1,Vellore,Tamil Nadu,15.12,10.94,10.31,High
2020-09-17,2020,9,2,Vellore,Tamil Nadu,20.65,18.39,14.02,High
2020-10-01,2020,10,1,Vellore,Tamil Nadu,37.45,30.95,22.5,High
2020-10-15,2020,10,1,Vellore,Tamil Nadu,34.26,28.65,15.28,High
2020-10-29,2020,10,2,Vellore,Tamil Nadu,21.83,14.84,14.09,High
2020-11-12,2020,11,1,Vellore,Tamil Nadu,42.14,31.55,24.2,High
2020-11-26,2020,11,2,Vellore,Tamil Nadu,25.14,17.44,10.43,High
2020-12-10,2020,12,1,Vellore,Tamil Nadu,53.62,46.87,34.16,High
2020-12-24,2020,12,2,Vellore,Tamil Nadu,51.12,31.67,30.22,High
2021-01-07,2021,1,1,Vellore,Tamil Nadu,3.9,3.12,2.06,Low
2021-01-21,2021,1,2,Vellore,Tamil Nadu,4.06,3.55,1.96,Low
2021-02-04,2021,2,1,Vellore,Tamil Nadu,3.27,2.76,2.27,Low
2021-02-18,2021,2,2,Vellore,Tamil Nadu,3.19,2.51,1.58,Low
2021-03-04,2021,3,1,Vellore,Tamil Nadu,2.42,1.59,1.39,Low
2021-03-18,2021,3,2,Vellore,Tamil Nadu,2.82,2.44,1.29,Low
2021-04-01,2021,4,1,Vellore,Tamil Nadu,4.04,3.04,2.35,Low
2021-04-15,2021,4,1,Vellore,Tamil Nadu,3.72,3.21,1.98,Low
2021-04-29,2021,4,2,Vellore,Tamil Nadu,5.33,4.21,2.32,Low
2021-05-13,2021,5,1,Vellore,Tamil Nadu,5.07,3.88,3.39,Low
2021-05-27,2021,5,2,Vellore,Tamil Nadu,5.15,3.32,2.19,Low
2021-06-10,2021,6,1,Vellore,Tamil Nadu,10.56,9.46,4.29,Medium
2021-06-24,2021,6,2,Vellore,Tamil Nadu,12.62,9.88,7.5,Medium
2021-07-08,2021,7,1,Vellore,Tamil Nadu,9.65,6.45,5.11,Medium
2021-07-22,2021,7,2,Vellore,Tamil Nadu,13.91,8.66,5.93,Medium
2021-08-05,2021,8,1,Vellore,Tamil Nadu,32.89,23.66,16.05,High
2021-08-19,2021,8,2,Vellore,Tamil Nadu,14.11,9.34,7.39,Medium
2021-09-02,2021,9,1,Vellore,Tamil Nadu,15.69,12.7,6.86,High
2021-09-16,2021,9,2,Vellore,Tamil Nadu,32.38,20.3,22.12,High
2021-09-30,2021,9,2,Vellore,Tamil Nadu,22.55,18.14,15.19,High
2021-10-14,2021,10,1,Vellore,Tamil Nadu,34.62,22.6,16.47,High
2021-10-28,2021,10,2,Vellore,Tamil Nadu,40.26,27.91,23.06,High
2021-11-11,2021,11,1,Vellore,Tamil Nadu,25.1,17.94,11.9,High
2021-11-25,2021,11,2,Vellore,Tamil Nadu,55.07,49.32,30.58,High
2021-12-09,2021,12,1,Vellore,Tamil Nadu,52.39,37.22,33.29,High
2021-12-23,2021,12,2,Vellore,Tamil Nadu,38.92,34.56,20.45,High
2022-01-06,2022,1,1,Vellore,Tamil Nadu,3.62,3.23,2.46,Low
2022-01-20,2022,1,2,Vellore,Tamil Nadu,5.23,3.17,3.27,Low
2022-02-03,2022,2,1,Vellore,Tamil Nadu,2.97,2.13,1.33,Low
2022-02-17,2022,2,2,Vellore,Tamil Nadu,3.13,2.58,1.51,Low
2022-03-03,2022,3,1,Vellore,Tamil Nadu,3.53,2.32,1.48,Low
2022-03-17,2022,3,2,Vellore,Tamil Nadu,3.17,2.71,2.17,Low
2022-03-31,2022,3,2,Vellore,Tamil Nadu,3.32,2.19,2.3,Low
2022-04-14,2022,4,1,Vellore,Tamil Nadu,4.78,3.1,2.71,Low
2022-04-28,2022,4,2,Vellore,Tamil Nadu,4.13,3.03,2.87,Low
2022-05-12,2022,5,1,Vellore,Tamil Nadu,3.35,2.64,1.55,Low
2022-05-26,2022,5,2,Vellore,Tamil Nadu,5.53,4.61,2.62,Low
2022-06-09,2022,6,1,Vellore,Tamil Nadu,13.25,11.73,8.33,Medium
2022-06-23,2022,6,2,Vellore,Tamil Nadu,9.94,6.63,5.24,Medium
2022-07-07,2022,7,1,Vellore,Tamil Nadu,17.87,15.12,8.46,High
2022-07-21,2022,7,2,Vellore,Tamil Nadu,12.13,7.62,4.94,Medium
2022-08-04,2022,8,1,Vellore,Tamil Nadu,18.84,12.57,7.98,High
2022-08-18,2022,8,2,Vellore,Tamil Nadu,30.78,23.07,19.66,High
2022-09-01,2022,9,1,Vellore,Tamil Nadu,17.17,14.06,8.45,High
2022-09-15,2022,9,1,Vellore,Tamil Nadu,25.15,19.62,11.57,High
2022-09-29,2022,9,2,Vellore,Tamil Nadu,23.08,17.47,10.8,High
2022-10-13,2022,10,1,Vellore,Tamil Nadu,23.52,20.78,9.99,High
2022-10-27,2022,10,2,Vellore,Tamil Nadu,31.64,26.99,13.7,High
2022-11-10,2022,11,1,Vellore,Tamil Nadu,20.5,14.44,11.07,High
2022-11-24,2022,11,2,Vellore,Tamil Nadu,33.5,25.2,22.58,High
2022-12-08,2022,12,1,Vellore,Tamil Nadu,48.83,43.71,26.51,High
2022-12-22,2022,12,2,Vellore,Tamil Nadu,20.46,18.14,8.21,High
2023-01-05,2023,1,1,Vellore,Tamil Nadu,9.06,5.52,5.69,Medium
2023-01-19,2023,1,2,Vellore,Tamil Nadu,4.25,3.05,2.01,Low
2023-02-02,2023,2,1,Vellore,Tamil Nadu,2.67,2.0,1.2,Low
2023-02-16,2023,2,2,Vellore,Tamil Nadu,3.22,2.29,1.6,Low
2023-03-02,2023,3,1,Vellore,Tamil Nadu,2.95,2.25,1.31,Low
2023-03-16,2023,3,2,Vellore,Tamil Nadu,3.25,2.81,1.57,Low
2023-03-30,2023,3,2,Vellore,Tamil Nadu,2.62,2.17,1.19,Low
2023-04-13,2023,4,1,Vellore,Tamil Nadu,4.95,3.89,2.34,Low
2023-04-27,2023,4,2,Vellore,Tamil Nadu,3.62,3.24,1.76,Low
2023-05-11,2023,5,1,Vellore,Tamil Nadu,5.65,3.69,3.65,Low
2023-05-25,2023,5,2,Vellore,Tamil Nadu,8.84,5.51,5.48,Medium
2023-06-08,2023,6,1,Vellore,Tamil Nadu,9.75,6.33,6.02,Medium
2023-06-22,2023,6,2,Vellore,Tamil Nadu,9.93,8.2,6.1,Medium
2023-07-06,2023,7,1,Vellore,Tamil Nadu,12.27,8.02,6.64,Medium
2023-07-20,2023,7,2,Vellore,Tamil Nadu,13.28,9.33,7.82,Medium
2023-08-03,2023,8,1,Vellore,Tamil Nadu,13.73,11.17,7.98,Medium
2023-08-17,2023,8,2,Vellore,Tamil Nadu,16.47,14.35,7.31,High
2023-08-31,2023,8,2,Vellore,Tamil Nadu,17.99,16.17,8.04,High
2023-09-14,2023,9,1,Vellore,Tamil Nadu,26.65,21.79,16.12,High
2023-09-28,2023,9,2,Vellore,Tamil Nadu,18.72,12.44,11.23,High
2023-10-12,2023,10,1,Vellore,Tamil Nadu,47.22,37.7,25.87,High
2023-10-26,2023,10,2,Vellore,Tamil Nadu,30.25,20.87,20.7,High
2023-11-09,2023,11,1,Vellore,Tamil Nadu,19.59,15.05,13.41,High
2023-11-23,2023,11,2,Vellore,Tamil Nadu,32.33,28.69,13.96,High
2023-12-07,2023,12,1,Vellore,Tamil Nadu,30.37,21.28,19.53,High
2023-12-21,2023,12,2,Vellore,Tamil Nadu,61.68,42.03,32.24,High
2024-01-04,2024,1,1,Vellore,Tamil Nadu,3.41,2.15,2.14,Low
2024-01-18,2024,1,2,Vellore,Tamil Nadu,2.53,2.21,1.22,Low
2024-02-01,2024,2,1,Vellore,Tamil Nadu,4.33,2.75,2.08,Low
2024-02-15,2024,2,1,Vellore,Tamil Nadu,2.88,2.15,1.15,Low
2024-02-29,2024,2,2,Vellore,Tamil Nadu,3.47,2.09,2.19,Low
2024-03-14,2024,3,1,Vellore,Tamil Nadu,2.96,2.24,1.37,Low
2024-03-28,2024,3,2,Vellore,Tamil Nadu,3.13,2.38,1.41,Low
2024-04-11,2024,4,1,Vellore,Tamil Nadu,3.58,2.22,1.5,Low
2024-04-25,2024,4,2,Vellore,Tamil Nadu,3.22,2.14,1.94,Low
2024-05-09,2024,5,1,Vellore,Tamil Nadu,3.71,2.61,1.63,Low
2024-05-23,2024,5,2,Vellore,Tamil Nadu,4.52,3.18,2.73,Low
2024-06-06,2024,6,1,Vellore,Tamil Nadu,10.53,8.17,5.08,Medium
2024-06-20,2024,6,2,Vellore,Tamil Nadu,10.58,7.15,7.1,Medium
2024-07-04,2024,7,1,Vellore,Tamil Nadu,24.23,18.12,16.71,High
2024-07-18,2024,7,2,Vellore,Tamil Nadu,12.79,8.93,5.48,Medium
2024-08-01,2024,8,1,Vellore,Tamil Nadu,27.72,23.79,18.3,High
2024-08-15,2024,8,1,Vellore,Tamil Nadu,13.96,10.02,8.31,Medium
2024-08-29,2024,8,2,Vellore,Tamil Nadu,36.96,26.74,20.06,High
2024-09-12,2024,9,1,Vellore,Tamil Nadu,14.09,12.16,8.98,Medium
2024-09-26,2024,9,2,Vellore,Tamil Nadu,12.87,8.2,8.44,Medium
2024-10-10,2024,10,1,Vellore,Tamil Nadu,33.9,24.29,19.5,High
2024-10-24,2024,10,2,Vellore,Tamil Nadu,35.26,30.8,22.39,High
2024-11-07,2024,11,1,Vellore,Tamil Nadu,40.84,33.45,17.57,High
2024-11-21,2024,11,2,Vellore,Tamil Nadu,25.14,16.21,15.05,High
2024-12-05,2024,12,1,Vellore,Tamil Nadu,29.71,24.75,16.8,High
2024-12-19,2024,12,2,Vellore,Tamil Nadu,44.49,36.11,22.91,High
2025-01-02,2025,1,1,Vellore,Tamil Nadu,6.15,5.52,3.55,Low
2025-01-16,2025,1,2,Vellore,Tamil Nadu,4.87,3.69,3.07,Low
2025-01-30,2025,1,2,Vellore,Tamil Nadu,3.48,2.77,2.43,Low
2025-02-13,2025,2,1,Vellore,Tamil Nadu,3.97,3.22,2.54,Low
2025-02-27,2025,2,2,Vellore,Tamil Nadu,2.85,2.1,1.97,Low
2025-03-13,2025,3,1,Vellore,Tamil Nadu,2.44,1.71,1.33,Low
2025-03-27,2025,3,2,Vellore,Tamil Nadu,2.58,2.24,1.25,Low
2025-04-10,2025,4,1,Vellore,Tamil Nadu,3.64,3.08,1.76,Low
2025-04-24,2025,4,2,Vellore,Tamil Nadu,4.43,3.75,2.83,Low
2025-05-08,2025,5,1,Vellore,Tamil Nadu,4.94,3.1,2.09,Low
2025-05-22,2025,5,2,Vellore,Tamil Nadu,5.0,3.05,2.75,Low
2025-06-05,2025,6,1,Vellore,Tamil Nadu,14.15,10.85,6.93,Medium
2025-06-19,2025,6,2,Vellore,Tamil Nadu,9.44,6.61,4.33,Medium
2025-07-03,2025,7,1,Vellore,Tamil Nadu,12.67,10.16,8.22,Medium
2025-07-17,2025,7,2,Vellore,Tamil Nadu,11.28,9.15,6.84,Medium
2025-07-31,2025,7,2,Vellore,Tamil Nadu,9.7,6.14,6.24,Medium
2025-08-14,2025,8,1,Vellore,Tamil Nadu,19.1,13.5,8.47,High
2025-08-28,2025,8,2,Vellore,Tamil Nadu,25.55,21.27,12.23,High
2025-09-11,2025,9,1,Vellore,Tamil Nadu,22.77,14.7,13.74,High
2025-09-25,2025,9,2,Vellore,Tamil Nadu,19.04,13.49,12.1,High
2025-10-09,2025,10,1,Vellore,Tamil Nadu,41.54,33.55,25.71,High
2025-10-23,2025,10,2,Vellore,Tamil Nadu,33.14,22.19,14.19,High
2025-11-06,2025,11,1,Vellore,Tamil Nadu,48.88,31.13,22.04,High
2025-11-20,2025,11,2,Vellore,Tamil Nadu,36.31,26.3,24.37,High
2025-12-04,2025,12,1,Vellore,Tamil Nadu,23.28,20.75,14.97,High
2025-12-18,2025,12,2,Vellore,Tamil Nadu,36.15,31.77,22.63,High
2015-01-01,2015,1,1,Villupuram,Tamil Nadu,3.35,2.45,1.85,Low
2015-01-15,2015,1,1,Villupuram,Tamil Nadu,3.52,2.51,1.45,Low
2015-01-29,2015,1,2,Villupuram,Tamil Nadu,3.49,2.69,2.25,Low
2015-02-12,2015,2,1,Villupuram,Tamil Nadu,2.58,2.03,1.22,Low
2015-02-26,2015,2,2,Villupuram,Tamil Nadu,3.48,2.2,2.27,Low
2015-03-12,2015,3,1,Villupuram,Tamil Nadu,2.51,1.52,1.18,Low
2015-03-26,2015,3,2,Villupuram,Tamil Nadu,2.8,2.21,1.23,Low
2015-04-09,2015,4,1,Villupuram,Tamil Nadu,3.9,2.58,2.56,Low
2015-04-23,2015,4,2,Villupuram,Tamil Nadu,3.27,2.31,1.93,Low
2015-05-07,2015,5,1,Villupuram,Tamil Nadu,5.69,4.9,3.8,Low
2015-05-21,2015,5,2,Villupuram,Tamil Nadu,4.37,3.72,2.77,Low
2015-06-04,2015,6,1,Villupuram,Tamil Nadu,14.2,9.85,9.56,Medium
2015-06-18,2015,6,2,Villupuram,Tamil Nadu,9.15,7.23,4.82,Medium
2015-07-02,2015,7,1,Villupuram,Tamil Nadu,8.49,6.49,4.3,Medium
2015-07-16,2015,7,2,Villupuram,Tamil Nadu,9.64,7.62,5.85,Medium
2015-07-30,2015,7,2,Villupuram,Tamil Nadu,7.68,6.84,4.59,Low
2015-08-13,2015,8,1,Villupuram,Tamil Nadu,17.25,14.23,7.8,High
2015-08-27,2015,8,2,Villupuram,Tamil Nadu,12.62,9.57,7.14,Medium
2015-09-10,2015,9,1,Villupuram,Tamil Nadu,18.24,12.85,12.47,High
2015-09-24,2015,9,2,Villupuram,Tamil Nadu,17.27,11.17,12.05,High
2015-10-08,2015,10,1,Villupuram,Tamil Nadu,21.53,17.31,10.11,High
2015-10-22,2015,10,2,Villupuram,Tamil Nadu,30.31,21.7,20.87,High
2015-11-05,2015,11,1,Villupuram,Tamil Nadu,22.36,17.33,15.28,High
2015-11-19,2015,11,2,Villupuram,Tamil Nadu,33.42,21.07,21.73,High
2015-12-03,2015,12,1,Villupuram,Tamil Nadu,51.45,40.05,26.37,High
2015-12-17,2015,12,2,Villupuram,Tamil Nadu,51.86,33.59,29.66,High
2015-12-31,2015,12,2,Villupuram,Tamil Nadu,55.01,36.13,30.94,High
2016-01-14,2016,1,1,Villupuram,Tamil Nadu,3.57,2.91,1.94,Low
2016-01-28,2016,1,2,Villupuram,Tamil Nadu,3.5,2.7,1.54,Low
2016-02-11,2016,2,1,Villupuram,Tamil Nadu,3.07,2.01,1.93,Low
2016-02-25,2016,2,2,Villupuram,Tamil Nadu,3.56,2.52,1.89,Low
2016-03-10,2016,3,1,Villupuram,Tamil Nadu,2.91,2.0,1.86,Low
2016-03-24,2016,3,2,Villupuram,Tamil Nadu,3.14,1.94,2.05,Low
2016-04-07,2016,4,1,Villupuram,Tamil Nadu,3.5,3.13,1.8,Low
2016-04-21,2016,4,2,Villupuram,Tamil Nadu,4.19,2.61,2.11,Low
2016-05-05,2016,5,1,Villupuram,Tamil Nadu,4.48,3.33,3.01,Low
2016-05-19,2016,5,2,Villupuram,Tamil Nadu,4.12,3.62,2.86,Low
2016-06-02,2016,6,1,Villupuram,Tamil Nadu,13.96,10.74,9.08,Medium
2016-06-16,2016,6,2,Villupuram,Tamil Nadu,9.63,8.27,5.56,Medium
2016-06-30,2016,6,2,Villupuram,Tamil Nadu,9.15,5.71,5.76,Medium
2016-07-14,2016,7,1,Villupuram,Tamil Nadu,11.58,9.75,6.4,Medium
2016-07-28,2016,7,2,Villupuram,Tamil Nadu,7.89,6.99,4.97,Low
2016-08-11,2016,8,1,Villupuram,Tamil Nadu,24.52,17.39,14.58,High
2016-08-25,2016,8,2,Villupuram,Tamil Nadu,13.42,10.82,5.52,Medium
2016-09-08,2016,9,1,Villupuram,Tamil Nadu,16.64,14.52,8.77,High
2016-09-22,2016,9,2,Villupuram,Tamil Nadu,24.34,16.16,17.02,High
