week_start_date,year,month,week_number,district,state,paracetamol_strips_sold,ors_packets_sold,antipyretic_tablets_sold,antidiarrheal_tablets_sold,cough_cold_tablets_sold
2018-04-09,2018,4,15,Tiruppur,Tamil Nadu,1913,513,985,304,368
2018-04-16,2018,4,16,Tiruppur,Tamil Nadu,1563,430,1554,409,785
2018-04-23,2018,4,17,Tiruppur,Tamil Nadu,1469,400,1516,413,889
2018-04-30,2018,4,18,Tiruppur,Tamil Nadu,2955,715,1381,408,819
2018-05-07,2018,5,19,Tiruppur,Tamil Nadu,2285,601,1501,239,646
2018-05-14,2018,5,20,Tiruppur,Tamil Nadu,2064,359,832,589,581
2018-05-21,2018,5,21,Tiruppur,Tamil Nadu,1866,346,839,512,432
2018-05-28,2018,5,22,Tiruppur,Tamil Nadu,1243,422,1602,322,934
2018-06-04,2018,6,23,Tiruppur,Tamil Nadu,2014,962,664,855,761
2018-06-11,2018,6,24,Tiruppur,Tamil Nadu,993,1770,499,958,395
2018-06-18,2018,6,25,Tiruppur,Tamil Nadu,2161,1481,1033,1310,520
2018-06-25,2018,6,26,Tiruppur,Tamil Nadu,1514,1619,970,1482,519
2018-07-02,2018,7,27,Tiruppur,Tamil Nadu,1365,865,523,1257,978
2018-07-09,2018,7,28,Tiruppur,Tamil Nadu,1448,1519,830,682,357
2018-07-16,2018,7,29,Tiruppur,Tamil Nadu,1374,2055,817,530,920
2018-07-23,2018,7,30,Tiruppur,Tamil Nadu,880,1095,722,1091,564
2018-07-30,2018,7,31,Tiruppur,Tamil Nadu,1455,1083,814,702,416
2018-08-06,2018,8,32,Tiruppur,Tamil Nadu,1439,483,825,425,365
2018-08-13,2018,8,33,Tiruppur,Tamil Nadu,1469,364,689,563,622
2018-08-20,2018,8,34,Tiruppur,Tamil Nadu,1230,452,631,362,642
2018-08-27,2018,8,35,Tiruppur,Tamil Nadu,1294,419,935,221,316
2018-09-03,2018,9,36,Tiruppur,Tamil Nadu,1192,691,846,562,587
2018-09-10,2018,9,37,Tiruppur,Tamil Nadu,1673,713,976,373,508
2018-09-17,2018,9,38,Tiruppur,Tamil Nadu,1191,661,900,597,489
2018-09-24,2018,9,39,Tiruppur,Tamil Nadu,1682,411,1021,287,598
2018-10-01,2018,10,40,Tiruppur,Tamil Nadu,4394,444,1088,422,661
2018-10-08,2018,10,41,Tiruppur,Tamil Nadu,3254,794,1384,522,933
2018-10-15,2018,10,42,Tiruppur,Tamil Nadu,4261,732,2109,372,767
2018-10-22,2018,10,43,Tiruppur,Tamil Nadu,1820,710,1853,340,395
2018-10-29,2018,10,44,Tiruppur,Tamil Nadu,1708,392,1417,303,624
2018-11-05,2018,11,45,Tiruppur,Tamil Nadu,3243,714,1603,207,638
2018-11-12,2018,11,46,Tiruppur,Tamil Nadu,3577,526,1135,366,953
2018-11-19,2018,11,47,Tiruppur,Tamil Nadu,2906,375,1643,555,440
2018-11-26,2018,11,48,Tiruppur,Tamil Nadu,3333,453,830,555,640
2018-12-03,2018,12,49,Tiruppur,Tamil Nadu,3551,312,1024,448,1286
2018-12-10,2018,12,50,Tiruppur,Tamil Nadu,1741,664,1271,377,1623
2018-12-17,2018,12,51,Tiruppur,Tamil Nadu,1929,444,1117,452,1648
2018-12-24,2018,12,52,Tiruppur,Tamil Nadu,3078,684,1931,571,921
2018-12-31,2018,12,1,Tiruppur,Tamil Nadu,4451,515,1831,219,1025
2019-01-07,2019,1,2,Tiruppur,Tamil Nadu,1473,808,499,360,1959
2019-01-14,2019,1,3,Tiruppur,Tamil Nadu,1186,696,647,467,1502
2019-01-21,2019,1,4,Tiruppur,Tamil Nadu,1545,484,380,499,693
2019-01-28,2019,1,5,Tiruppur,Tamil Nadu,979,515,942,337,1094
2019-02-04,2019,2,6,Tiruppur,Tamil Nadu,1886,353,801,423,1687
2019-02-11,2019,2,7,Tiruppur,Tamil Nadu,1459,694,922,394,1095
2019-02-18,2019,2,8,Tiruppur,Tamil Nadu,1419,635,490,221,1190
2019-02-25,2019,2,9,Tiruppur,Tamil Nadu,1317,844,382,532,1101
2019-03-04,2019,3,10,Tiruppur,Tamil Nadu,1455,538,992,453,659
2019-03-11,2019,3,11,Tiruppur,Tamil Nadu,1874,823,524,286,702
2019-03-18,2019,3,12,Tiruppur,Tamil Nadu,1858,657,501,469,788
2019-03-25,2019,3,13,Tiruppur,Tamil Nadu,1450,506,577,294,697
2019-04-01,2019,4,14,Tiruppur,Tamil Nadu,2324,483,763,435,559
2019-04-08,2019,4,15,Tiruppur,Tamil Nadu,3002,749,1502,524,317
2019-04-15,2019,4,16,Tiruppur,Tamil Nadu,2660,618,1481,508,738
2019-04-22,2019,4,17,Tiruppur,Tamil Nadu,2612,545,869,619,814
2019-04-29,2019,4,18,Tiruppur,Tamil Nadu,2470,769,1316,283,894
2019-05-06,2019,5,19,Tiruppur,Tamil Nadu,2779,812,797,569,795
2019-05-13,2019,5,20,Tiruppur,Tamil Nadu,1554,739,893,361,612
2019-05-20,2019,5,21,Tiruppur,Tamil Nadu,2373,515,1089,532,673
2019-05-27,2019,5,22,Tiruppur,Tamil Nadu,2485,483,1366,351,549
2019-06-03,2019,6,23,Tiruppur,Tamil Nadu,1318,1161,567,1421,800
2019-06-10,2019,6,24,Tiruppur,Tamil Nadu,1849,1440,901,946,648
2019-06-17,2019,6,25,Tiruppur,Tamil Nadu,1034,804,929,959,388
2019-06-24,2019,6,26,Tiruppur,Tamil Nadu,1462,822,732,825,778
2019-07-01,2019,7,27,Tiruppur,Tamil Nadu,1017,1497,598,478,822
2019-07-08,2019,7,28,Tiruppur,Tamil Nadu,1189,914,572,1193,533
2019-07-15,2019,7,29,Tiruppur,Tamil Nadu,1691,1852,400,1025,389
2019-07-22,2019,7,30,Tiruppur,Tamil Nadu,1509,1487,812,588,709
2019-07-29,2019,7,31,Tiruppur,Tamil Nadu,962,1326,460,1075,403
2019-08-05,2019,8,32,Tiruppur,Tamil Nadu,1632,371,771,422,806
2019-08-12,2019,8,33,Tiruppur,Tamil Nadu,1799,799,578,249,465
2019-08-19,2019,8,34,Tiruppur,Tamil Nadu,1223,422,839,408,459
2019-08-26,2019,8,35,Tiruppur,Tamil Nadu,1602,779,382,584,320
2019-09-02,2019,9,36,Tiruppur,Tamil Nadu,1518,559,602,373,675
2019-09-09,2019,9,37,Tiruppur,Tamil Nadu,1059,452,571,247,373
2019-09-16,2019,9,38,Tiruppur,Tamil Nadu,1077,844,916,542,742
2019-09-23,2019,9,39,Tiruppur,Tamil Nadu,1951,436,459,237,369
2019-09-30,2019,9,40,Tiruppur,Tamil Nadu,1919,428,723,265,382
2019-10-07,2019,10,41,Tiruppur,Tamil Nadu,3688,697,1740,519,695
2019-10-14,2019,10,42,Tiruppur,Tamil Nadu,3722,714,1615,530,339
2019-10-21,2019,10,43,Tiruppur,Tamil Nadu,2417,664,2281,254,865
2019-10-28,2019,10,44,Tiruppur,Tamil Nadu,4421,643,1320,313,687
2019-11-04,2019,11,45,Tiruppur,Tamil Nadu,4082,694,1474,236,348
2019-11-11,2019,11,46,Tiruppur,Tamil Nadu,2119,342,1265,313,629
2019-11-18,2019,11,47,Tiruppur,Tamil Nadu,3217,314,1555,627,594
2019-11-25,2019,11,48,Tiruppur,Tamil Nadu,2449,579,1118,471,847
2019-12-02,2019,12,49,Tiruppur,Tamil Nadu,4210,610,943,247,1956
2019-12-09,2019,12,50,Tiruppur,Tamil Nadu,1644,647,1853,578,1107
2019-12-16,2019,12,51,Tiruppur,Tamil Nadu,2178,541,1611,192,1415
2019-12-23,2019,12,52,Tiruppur,Tamil Nadu,3969,345,1085,285,905
2019-12-30,2019,12,1,Tiruppur,Tamil Nadu,4072,432,1584,574,1120
2020-01-06,2020,1,2,Tiruppur,Tamil Nadu,2061,557,791,257,1989
2020-01-13,2020,1,3,Tiruppur,Tamil Nadu,2001,328,832,209,847
2020-01-20,2020,1,4,Tiruppur,Tamil Nadu,992,377,629,325,1466
2020-01-27,2020,1,5,Tiruppur,Tamil Nadu,969,617,530,470,1250
2020-02-03,2020,2,6,Tiruppur,Tamil Nadu,1786,383,851,243,949
2020-02-10,2020,2,7,Tiruppur,Tamil Nadu,970,518,818,512,1332
2020-02-17,2020,2,8,Tiruppur,Tamil Nadu,1934,320,691,435,1488
2020-02-24,2020,2,9,Tiruppur,Tamil Nadu,1649,782,823,186,1166
2020-03-02,2020,3,10,Tiruppur,Tamil Nadu,1628,351,386,500,873
2020-03-09,2020,3,11,Tiruppur,Tamil Nadu,1102,720,411,642,293
2020-03-16,2020,3,12,Tiruppur,Tamil Nadu,1529,658,915,461,521
2020-03-23,2020,3,13,Tiruppur,Tamil Nadu,1217,723,741,377,427
2020-03-30,2020,3,14,Tiruppur,Tamil Nadu,1060,401,817,269,762
2020-04-06,2020,4,15,Tiruppur,Tamil Nadu,2798,543,767,513,583
2020-04-13,2020,4,16,Tiruppur,Tamil Nadu,2782,623,926,401,346
2020-04-20,2020,4,17,Tiruppur,Tamil Nadu,1245,684,1486,436,505
2020-04-27,2020,4,18,Tiruppur,Tamil Nadu,2337,515,1044,386,564
2020-05-04,2020,5,19,Tiruppur,Tamil Nadu,2358,367,1611,292,761
2020-05-11,2020,5,20,Tiruppur,Tamil Nadu,1412,665,1489,192,624
2020-05-18,2020,5,21,Tiruppur,Tamil Nadu,1310,856,1159,469,591
2020-05-25,2020,5,22,Tiruppur,Tamil Nadu,1320,660,1494,398,341
2020-06-01,2020,6,23,Tiruppur,Tamil Nadu,1088,1262,630,844,299
2020-06-08,2020,6,24,Tiruppur,Tamil Nadu,1557,1286,449,1265,783
2020-06-15,2020,6,25,Tiruppur,Tamil Nadu,1234,728,822,1323,292
2020-06-22,2020,6,26,Tiruppur,Tamil Nadu,1180,1298,556,913,403
2020-06-29,2020,6,27,Tiruppur,Tamil Nadu,1999,1930,732,1454,782
2020-07-06,2020,7,28,Tiruppur,Tamil Nadu,1783,2005,630,586,775
2020-07-13,2020,7,29,Tiruppur,Tamil Nadu,1190,1057,506,685,591
2020-07-20,2020,7,30,Tiruppur,Tamil Nadu,1449,1734,805,565,627
2020-07-27,2020,7,31,Tiruppur,Tamil Nadu,1286,2008,802,641,642
2020-08-03,2020,8,32,Tiruppur,Tamil Nadu,971,691,829,311,456
2020-08-10,2020,8,33,Tiruppur,Tamil Nadu,1474,465,608,280,663
2020-08-17,2020,8,34,Tiruppur,Tamil Nadu,1332,545,689,501,977
2020-08-24,2020,8,35,Tiruppur,Tamil Nadu,1421,366,439,589,360
2020-08-31,2020,8,36,Tiruppur,Tamil Nadu,1428,319,549,416,602
2020-09-07,2020,9,37,Tiruppur,Tamil Nadu,1968,407,480,268,608
2020-09-14,2020,9,38,Tiruppur,Tamil Nadu,1032,659,755,275,270
2020-09-21,2020,9,39,Tiruppur,Tamil Nadu,1840,614,558,474,794
2020-09-28,2020,9,40,Tiruppur,Tamil Nadu,1891,478,958,475,714
2020-10-05,2020,10,41,Tiruppur,Tamil Nadu,4162,658,1311,569,860
2020-10-12,2020,10,42,Tiruppur,Tamil Nadu,3397,407,1861,550,748
2020-10-19,2020,10,43,Tiruppur,Tamil Nadu,4464,608,2083,525,830
2020-10-26,2020,10,44,Tiruppur,Tamil Nadu,3689,618,884,548,883
2020-11-02,2020,11,45,Tiruppur,Tamil Nadu,1630,331,1804,504,732
2020-11-09,2020,11,46,Tiruppur,Tamil Nadu,2808,674,1672,427,668
2020-11-16,2020,11,47,Tiruppur,Tamil Nadu,1965,639,941,417,438
2020-11-23,2020,11,48,Tiruppur,Tamil Nadu,3398,833,1270,269,556
2020-11-30,2020,11,49,Tiruppur,Tamil Nadu,1629,333,1942,261,407
2020-12-07,2020,12,50,Tiruppur,Tamil Nadu,3527,445,1251,250,795
2020-12-14,2020,12,51,Tiruppur,Tamil Nadu,2831,819,1507,367,1005
2020-12-21,2020,12,52,Tiruppur,Tamil Nadu,3184,502,1640,412,1176
2020-12-28,2020,12,53,Tiruppur,Tamil Nadu,2940,630,1216,470,1094
2021-01-04,2021,1,1,Tiruppur,Tamil Nadu,1997,490,396,484,1034
2021-01-11,2021,1,2,Tiruppur,Tamil Nadu,1150,483,523,294,1448
2021-01-18,2021,1,3,Tiruppur,Tamil Nadu,1750,733,459,419,808
2021-01-25,2021,1,4,Tiruppur,Tamil Nadu,1126,574,857,560,1232
2021-02-01,2021,2,5,Tiruppur,Tamil Nadu,1619,630,657,340,1330
2021-02-08,2021,2,6,Tiruppur,Tamil Nadu,1420,791,656,517,1695
2021-02-15,2021,2,7,Tiruppur,Tamil Nadu,2055,792,789,296,1492
2021-02-22,2021,2,8,Tiruppur,Tamil Nadu,1558,400,861,495,1639
2021-03-01,2021,3,9,Tiruppur,Tamil Nadu,953,700,851,522,510
2021-03-08,2021,3,10,Tiruppur,Tamil Nadu,1269,520,633,206,282
2021-03-15,2021,3,11,Tiruppur,Tamil Nadu,1725,617,419,645,708
2021-03-22,2021,3,12,Tiruppur,Tamil Nadu,793,543,399,611,412
2021-03-29,2021,3,13,Tiruppur,Tamil Nadu,1784,429,708,507,802
2021-04-05,2021,4,14,Tiruppur,Tamil Nadu,3239,671,1132,365,615
2021-04-12,2021,4,15,Tiruppur,Tamil Nadu,2441,446,1532,551,471
2021-04-19,2021,4,16,Tiruppur,Tamil Nadu,2364,827,1102,602,729
2021-04-26,2021,4,17,Tiruppur,Tamil Nadu,2282,761,1574,470,846
2021-05-03,2021,5,18,Tiruppur,Tamil Nadu,2514,815,886,251,633
2021-05-10,2021,5,19,Tiruppur,Tamil Nadu,2089,627,1145,212,696
2021-05-17,2021,5,20,Tiruppur,Tamil Nadu,2704,510,1072,373,739
2021-05-24,2021,5,21,Tiruppur,Tamil Nadu,2439,672,668,596,834
2021-05-31,2021,5,22,Tiruppur,Tamil Nadu,1428,485,802,200,881
2021-06-07,2021,6,23,Tiruppur,Tamil Nadu,937,865,739,1393,549
2021-06-14,2021,6,24,Tiruppur,Tamil Nadu,1126,1099,684,914,419
2021-06-21,2021,6,25,Tiruppur,Tamil Nadu,1807,1088,652,885,719
2021-06-28,2021,6,26,Tiruppur,Tamil Nadu,1873,724,488,659,723
2021-07-05,2021,7,27,Tiruppur,Tamil Nadu,1059,1024,984,891,436
2021-07-12,2021,7,28,Tiruppur,Tamil Nadu,1047,1181,797,788,471
2021-07-19,2021,7,29,Tiruppur,Tamil Nadu,2004,1463,1026,745,547
2021-07-26,2021,7,30,Tiruppur,Tamil Nadu,1055,1009,523,1184,755
2021-08-02,2021,8,31,Tiruppur,Tamil Nadu,1526,302,902,592,403
2021-08-09,2021,8,32,Tiruppur,Tamil Nadu,1244,381,556,220,742
2021-08-16,2021,8,33,Tiruppur,Tamil Nadu,836,482,517,598,305
2021-08-23,2021,8,34,Tiruppur,Tamil Nadu,1069,601,393,223,552
2021-08-30,2021,8,35,Tiruppur,Tamil Nadu,1921,454,697,281,476
2021-09-06,2021,9,36,Tiruppur,Tamil Nadu,1568,606,762,216,664
2021-09-13,2021,9,37,Tiruppur,Tamil Nadu,1114,517,448,325,974
2021-09-20,2021,9,38,Tiruppur,Tamil Nadu,1978,674,395,465,727
2021-09-27,2021,9,39,Tiruppur,Tamil Nadu,1053,686,796,364,350
2021-10-04,2021,10,40,Tiruppur,Tamil Nadu,4326,319,1957,466,631
2021-10-11,2021,10,41,Tiruppur,Tamil Nadu,2330,792,1819,558,785
2021-10-18,2021,10,42,Tiruppur,Tamil Nadu,2228,671,1079,552,416
2021-10-25,2021,10,43,Tiruppur,Tamil Nadu,3420,745,1199,338,463
2021-11-01,2021,11,44,Tiruppur,Tamil Nadu,1606,669,1055,226,827
2021-11-08,2021,11,45,Tiruppur,Tamil Nadu,2630,672,1168,441,414
2021-11-15,2021,11,46,Tiruppur,Tamil Nadu,3785,612,948,619,556
2021-11-22,2021,11,47,Tiruppur,Tamil Nadu,3119,772,1845,405,580
2021-11-29,2021,11,48,Tiruppur,Tamil Nadu,3226,393,1381,501,795
2021-12-06,2021,12,49,Tiruppur,Tamil Nadu,2073,320,1242,249,1085
2021-12-13,2021,12,50,Tiruppur,Tamil Nadu,2787,588,1706,344,723
2021-12-20,2021,12,51,Tiruppur,Tamil Nadu,2751,496,1037,277,1611
2021-12-27,2021,12,52,Tiruppur,Tamil Nadu,2188,289,1334,363,785
2022-01-03,2022,1,1,Tiruppur,Tamil Nadu,1353,325,478,407,1009
2022-01-10,2022,1,2,Tiruppur,Tamil Nadu,1595,399,394,386,1205
2022-01-17,2022,1,3,Tiruppur,Tamil Nadu,1297,544,644,411,931
2022-01-24,2022,1,4,Tiruppur,Tamil Nadu,820,490,576,266,1032
2022-01-31,2022,1,5,Tiruppur,Tamil Nadu,1602,440,774,262,1564
2022-02-07,2022,2,6,Tiruppur,Tamil Nadu,2013,431,908,201,1426
2022-02-14,2022,2,7,Tiruppur,Tamil Nadu,927,522,754,462,852
2022-02-21,2022,2,8,Tiruppur,Tamil Nadu,1006,485,432,445,871
2022-02-28,2022,2,9,Tiruppur,Tamil Nadu,1458,353,673,503,1205
2022-03-07,2022,3,10,Tiruppur,Tamil Nadu,2167,590,781,358,490
2022-03-14,2022,3,11,Tiruppur,Tamil Nadu,1372,431,906,606,457
2022-03-21,2022,3,12,Tiruppur,Tamil Nadu,1235,585,788,517,733
2022-03-28,2022,3,13,Tiruppur,Tamil Nadu,964,552,623,602,782
2022-04-04,2022,4,14,Tiruppur,Tamil Nadu,1225,768,1259,266,409
2022-04-11,2022,4,15,Tiruppur,Tamil Nadu,1520,564,1029,414,394
2022-04-18,2022,4,16,Tiruppur,Tamil Nadu,2046,341,1378,459,617
2022-04-25,2022,4,17,Tiruppur,Tamil Nadu,1378,622,1192,310,452
2022-05-02,2022,5,18,Tiruppur,Tamil Nadu,1954,289,671,266,417
2022-05-09,2022,5,19,Tiruppur,Tamil Nadu,1959,637,882,262,774
2022-05-16,2022,5,20,Tiruppur,Tamil Nadu,2153,743,1408,401,653
2022-05-23,2022,5,21,Tiruppur,Tamil Nadu,1756,797,903,641,507
2022-05-30,2022,5,22,Tiruppur,Tamil Nadu,2632,437,1034,231,452
2022-06-06,2022,6,23,Tiruppur,Tamil Nadu,1421,822,820,768,359
2022-06-13,2022,6,24,Tiruppur,Tamil Nadu,1520,784,583,699,413
2022-06-20,2022,6,25,Tiruppur,Tamil Nadu,1352,1504,443,520,371
2022-06-27,2022,6,26,Tiruppur,Tamil Nadu,952,1111,888,989,565
2022-07-04,2022,7,27,Tiruppur,Tamil Nadu,1550,1320,701,654,767
2022-07-11,2022,7,28,Tiruppur,Tamil Nadu,1119,1638,730,918,579
2022-07-18,2022,7,29,Tiruppur,Tamil Nadu,781,1693,543,1357,437
2022-07-25,2022,7,30,Tiruppur,Tamil Nadu,1025,1475,1018,1174,552
2022-08-01,2022,8,31,Tiruppur,Tamil Nadu,1208,800,870,434,551
2022-08-08,2022,8,32,Tiruppur,Tamil Nadu,1514,544,988,229,395
2022-08-15,2022,8,33,Tiruppur,Tamil Nadu,1372,642,411,217,425
2022-08-22,2022,8,34,Tiruppur,Tamil Nadu,1998,588,453,539,380
2022-08-29,2022,8,35,Tiruppur,Tamil Nadu,1893,626,954,427,841
2022-09-05,2022,9,36,Tiruppur,Tamil Nadu,1836,480,760,264,791
2022-09-12,2022,9,37,Tiruppur,Tamil Nadu,1102,642,860,384,642
2022-09-19,2022,9,38,Tiruppur,Tamil Nadu,1402,334,576,266,509
2022-09-26,2022,9,39,Tiruppur,Tamil Nadu,1430,756,428,346,605
2022-10-03,2022,10,40,Tiruppur,Tamil Nadu,2298,382,1986,212,716
2022-10-10,2022,10,41,Tiruppur,Tamil Nadu,1686,371,2006,364,841
2022-10-17,2022,10,42,Tiruppur,Tamil Nadu,3685,300,2387,229,737
2022-10-24,2022,10,43,Tiruppur,Tamil Nadu,2397,671,2229,232,339
2022-10-31,2022,10,44,Tiruppur,Tamil Nadu,2224,595,1315,374,878
2022-11-07,2022,11,45,Tiruppur,Tamil Nadu,3111,495,1055,519,576
2022-11-14,2022,11,46,Tiruppur,Tamil Nadu,2558,818,1131,428,595
2022-11-21,2022,11,47,Tiruppur,Tamil Nadu,3111,553,1707,248,690
2022-11-28,2022,11,48,Tiruppur,Tamil Nadu,1934,486,856,456,379
2022-12-05,2022,12,49,Tiruppur,Tamil Nadu,2767,624,2133,372,565
2022-12-12,2022,12,50,Tiruppur,Tamil Nadu,2417,309,2251,322,748
2022-12-19,2022,12,51,Tiruppur,Tamil Nadu,3913,552,1511,524,1347
2022-12-26,2022,12,52,Tiruppur,Tamil Nadu,2541,530,1821,275,1585
2023-01-02,2023,1,1,Tiruppur,Tamil Nadu,1118,715,853,388,1520
2023-01-09,2023,1,2,Tiruppur,Tamil Nadu,1198,525,588,243,1398
2023-01-16,2023,1,3,Tiruppur,Tamil Nadu,1120,406,947,187,787
2023-01-23,2023,1,4,Tiruppur,Tamil Nadu,1399,610,852,639,959
2023-01-30,2023,1,5,Tiruppur,Tamil Nadu,1827,540,426,486,1069
2023-02-06,2023,2,6,Tiruppur,Tamil Nadu,1351,529,822,501,841
2023-02-13,2023,2,7,Tiruppur,Tamil Nadu,1466,822,422,466,973
2023-02-20,2023,2,8,Tiruppur,Tamil Nadu,1195,688,867,358,1223
2023-02-27,2023,2,9,Tiruppur,Tamil Nadu,1035,634,485,401,967
2023-03-06,2023,3,10,Tiruppur,Tamil Nadu,1000,748,386,466,399
2023-03-13,2023,3,11,Tiruppur,Tamil Nadu,2043,754,843,251,399
2023-03-20,2023,3,12,Tiruppur,Tamil Nadu,1720,296,615,380,800
2023-03-27,2023,3,13,Tiruppur,Tamil Nadu,1281,614,490,308,526
2023-04-03,2023,4,14,Tiruppur,Tamil Nadu,2766,359,1270,416,359
2023-04-10,2023,4,15,Tiruppur,Tamil Nadu,1806,488,1340,218,362
2023-04-17,2023,4,16,Tiruppur,Tamil Nadu,2045,637,767,315,945
2023-04-24,2023,4,17,Tiruppur,Tamil Nadu,1498,402,1462,422,818
2023-05-01,2023,5,18,Tiruppur,Tamil Nadu,2039,711,969,547,528
2023-05-08,2023,5,19,Tiruppur,Tamil Nadu,2130,591,1167,236,722
2023-05-15,2023,5,20,Tiruppur,Tamil Nadu,2338,713,825,520,387
2023-05-22,2023,5,21,Tiruppur,Tamil Nadu,1966,441,549,410,630
2023-05-29,2023,5,22,Tiruppur,Tamil Nadu,2204,338,967,251,537
2023-06-05,2023,6,23,Tiruppur,Tamil Nadu,1484,1579,598,649,427
2023-06-12,2023,6,24,Tiruppur,Tamil Nadu,1269,815,945,1251,966
2023-06-19,2023,6,25,Tiruppur,Tamil Nadu,1345,1038,825,825,354
2023-06-26,2023,6,26,Tiruppur,Tamil Nadu,1494,803,451,633,302
2023-07-03,2023,7,27,Tiruppur,Tamil Nadu,1040,837,429,956,436
2023-07-10,2023,7,28,Tiruppur,Tamil Nadu,1593,708,478,1020,410
2023-07-17,2023,7,29,Tiruppur,Tamil Nadu,1865,1150,994,723,783
2023-07-24,2023,7,30,Tiruppur,Tamil Nadu,2207,1067,529,1206,671
2023-07-31,2023,7,31,Tiruppur,Tamil Nadu,1004,1199,689,700,978
2023-08-07,2023,8,32,Tiruppur,Tamil Nadu,1688,335,573,415,566
2023-08-14,2023,8,33,Tiruppur,Tamil Nadu,1279,387,634,298,590
2023-08-21,2023,8,34,Tiruppur,Tamil Nadu,1784,488,935,607,690
2023-08-28,2023,8,35,Tiruppur,Tamil Nadu,1893,862,800,345,450
2023-09-04,2023,9,36,Tiruppur,Tamil Nadu,1354,486,396,522,547
2023-09-11,2023,9,37,Tiruppur,Tamil Nadu,1550,821,596,379,846
2023-09-18,2023,9,38,Tiruppur,Tamil Nadu,2045,588,858,387,698
2023-09-25,2023,9,39,Tiruppur,Tamil Nadu,1708,718,687,348,613
2023-10-02,2023,10,40,Tiruppur,Tamil Nadu,2949,496,1667,229,592
2023-10-09,2023,10,41,Tiruppur,Tamil Nadu,4707,744,2096,461,608
2023-10-16,2023,10,42,Tiruppur,Tamil Nadu,2531,326,1930,335,381
2023-10-23,2023,10,43,Tiruppur,Tamil Nadu,2648,652,1515,292,561
2023-10-30,2023,10,44,Tiruppur,Tamil Nadu,4773,324,1515,215,407
2023-11-06,2023,11,45,Tiruppur,Tamil Nadu,2916,582,1062,238,301
2023-11-13,2023,11,46,Tiruppur,Tamil Nadu,1787,593,1899,261,517
2023-11-20,2023,11,47,Tiruppur,Tamil Nadu,4300,459,981,352,838
2023-11-27,2023,11,48,Tiruppur,Tamil Nadu,4211,504,1447,402,742
2023-12-04,2023,12,49,Tiruppur,Tamil Nadu,2320,491,1656,306,1087
2023-12-11,2023,12,50,Tiruppur,Tamil Nadu,2641,675,1938,303,757
2023-12-18,2023,12,51,Tiruppur,Tamil Nadu,3627,495,1263,519,1677
2023-12-25,2023,12,52,Tiruppur,Tamil Nadu,3381,843,2157,263,1045
2024-01-01,2024,1,1,Tiruppur,Tamil Nadu,949,665,636,558,1391
2024-01-08,2024,1,2,Tiruppur,Tamil Nadu,1029,699,869,306,1158
2024-01-15,2024,1,3,Tiruppur,Tamil Nadu,1117,294,806,335,777
2024-01-22,2024,1,4,Tiruppur,Tamil Nadu,1156,578,801,246,1849
2024-01-29,2024,1,5,Tiruppur,Tamil Nadu,1615,392,708,647,623
2024-02-05,2024,2,6,Tiruppur,Tamil Nadu,809,313,972,550,1013
2024-02-12,2024,2,7,Tiruppur,Tamil Nadu,1182,548,652,349,964
2024-02-19,2024,2,8,Tiruppur,Tamil Nadu,1494,441,381,314,1480
2024-02-26,2024,2,9,Tiruppur,Tamil Nadu,1577,643,803,389,1429
2024-03-04,2024,3,10,Tiruppur,Tamil Nadu,1981,376,545,373,693
2024-03-11,2024,3,11,Tiruppur,Tamil Nadu,891,655,687,378,681
2024-03-18,2024,3,12,Tiruppur,Tamil Nadu,1576,331,1036,379,398
2024-03-25,2024,3,13,Tiruppur,Tamil Nadu,1275,699,848,403,759
2024-04-01,2024,4,14,Tiruppur,Tamil Nadu,1637,575,1253,249,352
2024-04-08,2024,4,15,Tiruppur,Tamil Nadu,1494,396,1165,218,785
2024-04-15,2024,4,16,Tiruppur,Tamil Nadu,2059,340,1288,582,664
2024-04-22,2024,4,17,Tiruppur,Tamil Nadu,2383,662,1121,349,296
2024-04-29,2024,4,18,Tiruppur,Tamil Nadu,2996,717,1524,427,394
2024-05-06,2024,5,19,Tiruppur,Tamil Nadu,2255,572,1630,495,706
2024-05-13,2024,5,20,Tiruppur,Tamil Nadu,1878,640,962,455,852
2024-05-20,2024,5,21,Tiruppur,Tamil Nadu,1580,310,1061,198,890
2024-05-27,2024,5,22,Tiruppur,Tamil Nadu,1509,576,1479,366,623
2024-06-03,2024,6,23,Tiruppur,Tamil Nadu,824,914,404,648,880
2024-06-10,2024,6,24,Tiruppur,Tamil Nadu,1919,1234,636,1144,542
2024-06-17,2024,6,25,Tiruppur,Tamil Nadu,1536,1000,586,738,634
2024-06-24,2024,6,26,Tiruppur,Tamil Nadu,2052,775,574,761,689
2024-07-01,2024,7,27,Tiruppur,Tamil Nadu,1497,1459,751,679,525
2024-07-08,2024,7,28,Tiruppur,Tamil Nadu,938,1357,1003,1409,304
2024-07-15,2024,7,29,Tiruppur,Tamil Nadu,979,761,594,637,292
2024-07-22,2024,7,30,Tiruppur,Tamil Nadu,1244,713,986,1009,753
2024-07-29,2024,7,31,Tiruppur,Tamil Nadu,1344,1562,595,704,334
2024-08-05,2024,8,32,Tiruppur,Tamil Nadu,1749,750,749,238,578
2024-08-12,2024,8,33,Tiruppur,Tamil Nadu,1028,392,538,388,665
2024-08-19,2024,8,34,Tiruppur,Tamil Nadu,1688,612,655,628,301
2024-08-26,2024,8,35,Tiruppur,Tamil Nadu,972,464,926,359,781
