week_start_date,year,month,week_number,district,state,total_bed_capacity,total_occupied_beds,dengue_beds_occupied,heat_stroke_beds_occupied,gastroenteritis_beds_occupied,respiratory_beds_occupied,occupancy_rate_pct
2021-09-13,2021,9,37,Tiruchirappalli,Tamil Nadu,755,657,45,9,43,22,83.0
2021-09-20,2021,9,38,Tiruchirappalli,Tamil Nadu,755,604,27,26,19,58,79.7
2021-09-27,2021,9,39,Tiruchirappalli,Tamil Nadu,755,567,41,14,30,32,73.7
2021-10-04,2021,10,40,Tiruchirappalli,Tamil Nadu,755,711,150,23,29,32,92.0
2021-10-11,2021,10,41,Tiruchirappalli,Tamil Nadu,755,752,204,27,16,43,100.0
2021-10-18,2021,10,42,Tiruchirappalli,Tamil Nadu,755,734,193,23,34,30,94.9
2021-10-25,2021,10,43,Tiruchirappalli,Tamil Nadu,755,623,126,9,38,45,83.8
2021-11-01,2021,11,44,Tiruchirappalli,Tamil Nadu,755,772,191,12,29,24,96.3
2021-11-08,2021,11,45,Tiruchirappalli,Tamil Nadu,755,669,150,8,22,53,89.2
2021-11-15,2021,11,46,Tiruchirappalli,Tamil Nadu,755,724,140,13,26,24,95.6
2021-11-22,2021,11,47,Tiruchirappalli,Tamil Nadu,755,668,140,19,26,45,88.6
2021-11-29,2021,11,48,Tiruchirappalli,Tamil Nadu,755,803,225,24,40,41,100.0
2021-12-06,2021,12,49,Tiruchirappalli,Tamil Nadu,755,727,134,20,33,103,94.4
2021-12-13,2021,12,50,Tiruchirappalli,Tamil Nadu,755,702,128,9,20,107,86.8
2021-12-20,2021,12,51,Tiruchirappalli,Tamil Nadu,755,737,200,24,21,122,100.0
2021-12-27,2021,12,52,Tiruchirappalli,Tamil Nadu,755,732,158,24,22,135,100.0
2022-01-03,2022,1,1,Tiruchirappalli,Tamil Nadu,755,698,21,8,30,125,86.1
2022-01-10,2022,1,2,Tiruchirappalli,Tamil Nadu,755,630,31,28,18,111,82.8
2022-01-17,2022,1,3,Tiruchirappalli,Tamil Nadu,755,755,60,19,19,92,94.9
2022-01-24,2022,1,4,Tiruchirappalli,Tamil Nadu,755,631,25,24,34,135,89.4
2022-01-31,2022,1,5,Tiruchirappalli,Tamil Nadu,755,706,38,24,17,106,89.6
2022-02-07,2022,2,6,Tiruchirappalli,Tamil Nadu,755,497,41,17,15,31,67.1
2022-02-14,2022,2,7,Tiruchirappalli,Tamil Nadu,755,673,34,10,37,33,84.2
2022-02-21,2022,2,8,Tiruchirappalli,Tamil Nadu,755,630,36,11,33,51,86.5
2022-02-28,2022,2,9,Tiruchirappalli,Tamil Nadu,755,644,23,12,16,49,82.4
2022-03-07,2022,3,10,Tiruchirappalli,Tamil Nadu,755,528,45,27,39,41,71.5
2022-03-14,2022,3,11,Tiruchirappalli,Tamil Nadu,755,491,23,13,18,56,68.9
2022-03-21,2022,3,12,Tiruchirappalli,Tamil Nadu,755,591,55,8,32,55,81.6
2022-03-28,2022,3,13,Tiruchirappalli,Tamil Nadu,755,551,32,26,18,27,67.9
2022-04-04,2022,4,14,Tiruchirappalli,Tamil Nadu,755,665,59,125,29,34,91.0
2022-04-11,2022,4,15,Tiruchirappalli,Tamil Nadu,755,696,57,80,22,50,92.9
2022-04-18,2022,4,16,Tiruchirappalli,Tamil Nadu,755,716,27,66,44,48,90.5
2022-04-25,2022,4,17,Tiruchirappalli,Tamil Nadu,755,708,25,76,44,49,95.3
2022-05-02,2022,5,18,Tiruchirappalli,Tamil Nadu,755,672,33,66,16,43,89.2
2022-05-09,2022,5,19,Tiruchirappalli,Tamil Nadu,755,773,41,122,21,52,95.6
2022-05-16,2022,5,20,Tiruchirappalli,Tamil Nadu,755,597,21,62,32,24,74.4
2022-05-23,2022,5,21,Tiruchirappalli,Tamil Nadu,755,666,38,63,16,55,87.3
2022-05-30,2022,5,22,Tiruchirappalli,Tamil Nadu,755,762,18,121,39,44,95.6
2022-06-06,2022,6,23,Tiruchirappalli,Tamil Nadu,755,526,15,10,66,37,70.3
2022-06-13,2022,6,24,Tiruchirappalli,Tamil Nadu,755,750,45,12,99,32,94.3
2022-06-20,2022,6,25,Tiruchirappalli,Tamil Nadu,755,714,55,14,78,25,89.4
2022-06-27,2022,6,26,Tiruchirappalli,Tamil Nadu,755,639,44,13,69,32,79.3
2022-07-04,2022,7,27,Tiruchirappalli,Tamil Nadu,755,591,30,18,66,42,81.3
2022-07-11,2022,7,28,Tiruchirappalli,Tamil Nadu,755,667,58,16,74,47,84.9
2022-07-18,2022,7,29,Tiruchirappalli,Tamil Nadu,755,724,53,22,67,33,89.7
2022-07-25,2022,7,30,Tiruchirappalli,Tamil Nadu,755,655,42,23,102,24,93.5
2022-08-01,2022,8,31,Tiruchirappalli,Tamil Nadu,755,557,41,20,25,33,70.7
2022-08-08,2022,8,32,Tiruchirappalli,Tamil Nadu,755,519,28,21,27,51,73.9
2022-08-15,2022,8,33,Tiruchirappalli,Tamil Nadu,755,558,23,30,34,26,78.6
2022-08-22,2022,8,34,Tiruchirappalli,Tamil Nadu,755,582,24,18,22,39,71.5
2022-08-29,2022,8,35,Tiruchirappalli,Tamil Nadu,755,607,18,21,23,32,79.7
2022-09-05,2022,9,36,Tiruchirappalli,Tamil Nadu,755,536,42,21,39,46,72.4
2022-09-12,2022,9,37,Tiruchirappalli,Tamil Nadu,755,558,31,17,31,42,71.8
2022-09-19,2022,9,38,Tiruchirappalli,Tamil Nadu,755,537,22,25,38,45,68.9
2022-09-26,2022,9,39,Tiruchirappalli,Tamil Nadu,755,497,41,9,28,32,65.1
2022-10-03,2022,10,40,Tiruchirappalli,Tamil Nadu,755,747,208,24,17,50,100.0
2022-10-10,2022,10,41,Tiruchirappalli,Tamil Nadu,755,584,123,25,25,27,82.1
2022-10-17,2022,10,42,Tiruchirappalli,Tamil Nadu,755,785,202,22,42,27,100.0
2022-10-24,2022,10,43,Tiruchirappalli,Tamil Nadu,755,794,216,10,27,43,98.0
2022-10-31,2022,10,44,Tiruchirappalli,Tamil Nadu,755,732,222,23,41,39,100.0
2022-11-07,2022,11,45,Tiruchirappalli,Tamil Nadu,755,611,176,21,18,44,84.5
2022-11-14,2022,11,46,Tiruchirappalli,Tamil Nadu,755,764,145,17,33,41,95.5
2022-11-21,2022,11,47,Tiruchirappalli,Tamil Nadu,755,717,181,16,37,37,99.4
2022-11-28,2022,11,48,Tiruchirappalli,Tamil Nadu,755,687,175,21,32,34,93.4
2022-12-05,2022,12,49,Tiruchirappalli,Tamil Nadu,755,759,145,14,32,143,100.0
2022-12-12,2022,12,50,Tiruchirappalli,Tamil Nadu,755,784,222,11,23,86,98.8
2022-12-19,2022,12,51,Tiruchirappalli,Tamil Nadu,755,714,147,16,44,94,91.7
2022-12-26,2022,12,52,Tiruchirappalli,Tamil Nadu,755,752,138,28,15,136,100.0
2023-01-02,2023,1,1,Tiruchirappalli,Tamil Nadu,755,690,59,23,31,136,90.3
2023-01-09,2023,1,2,Tiruchirappalli,Tamil Nadu,755,683,57,10,37,136,97.8
2023-01-16,2023,1,3,Tiruchirappalli,Tamil Nadu,755,598,51,14,25,118,83.4
2023-01-23,2023,1,4,Tiruchirappalli,Tamil Nadu,755,689,31,19,30,114,88.6
2023-01-30,2023,1,5,Tiruchirappalli,Tamil Nadu,755,734,22,16,33,132,91.8
2023-02-06,2023,2,6,Tiruchirappalli,Tamil Nadu,755,602,26,15,39,58,81.8
2023-02-13,2023,2,7,Tiruchirappalli,Tamil Nadu,755,535,30,24,35,34,66.9
2023-02-20,2023,2,8,Tiruchirappalli,Tamil Nadu,755,489,24,10,19,25,61.3
2023-02-27,2023,2,9,Tiruchirappalli,Tamil Nadu,755,604,35,14,22,42,76.2
2023-03-06,2023,3,10,Tiruchirappalli,Tamil Nadu,755,573,51,17,25,31,79.0
2023-03-13,2023,3,11,Tiruchirappalli,Tamil Nadu,755,556,28,16,37,22,77.0
2023-03-20,2023,3,12,Tiruchirappalli,Tamil Nadu,755,506,40,13,37,33,72.5
2023-03-27,2023,3,13,Tiruchirappalli,Tamil Nadu,755,641,59,21,28,43,80.1
2023-04-03,2023,4,14,Tiruchirappalli,Tamil Nadu,755,622,41,114,16,23,76.7
2023-04-10,2023,4,15,Tiruchirappalli,Tamil Nadu,755,737,36,130,19,57,90.9
2023-04-17,2023,4,16,Tiruchirappalli,Tamil Nadu,755,756,43,101,36,41,94.4
2023-04-24,2023,4,17,Tiruchirappalli,Tamil Nadu,755,675,59,65,32,50,92.0
2023-05-01,2023,5,18,Tiruchirappalli,Tamil Nadu,755,570,42,69,31,27,81.8
2023-05-08,2023,5,19,Tiruchirappalli,Tamil Nadu,755,660,37,85,15,57,93.5
2023-05-15,2023,5,20,Tiruchirappalli,Tamil Nadu,755,657,22,96,24,56,86.8
2023-05-22,2023,5,21,Tiruchirappalli,Tamil Nadu,755,687,35,126,24,23,97.2
2023-05-29,2023,5,22,Tiruchirappalli,Tamil Nadu,755,566,47,67,22,54,76.9
2023-06-05,2023,6,23,Tiruchirappalli,Tamil Nadu,755,558,32,11,95,35,79.3
2023-06-12,2023,6,24,Tiruchirappalli,Tamil Nadu,755,647,31,27,74,23,81.8
2023-06-19,2023,6,25,Tiruchirappalli,Tamil Nadu,755,662,17,15,82,34,87.1
2023-06-26,2023,6,26,Tiruchirappalli,Tamil Nadu,755,567,47,27,64,23,75.0
2023-07-03,2023,7,27,Tiruchirappalli,Tamil Nadu,755,596,43,22,106,50,83.0
2023-07-10,2023,7,28,Tiruchirappalli,Tamil Nadu,755,528,18,10,72,22,69.8
2023-07-17,2023,7,29,Tiruchirappalli,Tamil Nadu,755,525,20,14,68,34,74.4
2023-07-24,2023,7,30,Tiruchirappalli,Tamil Nadu,755,558,30,28,67,53,78.1
2023-07-31,2023,7,31,Tiruchirappalli,Tamil Nadu,755,552,44,9,77,26,71.2
2023-08-07,2023,8,32,Tiruchirappalli,Tamil Nadu,755,616,60,29,32,45,85.3
2023-08-14,2023,8,33,Tiruchirappalli,Tamil Nadu,755,594,49,26,32,60,84.0
2023-08-21,2023,8,34,Tiruchirappalli,Tamil Nadu,755,623,35,13,27,45,86.1
2023-08-28,2023,8,35,Tiruchirappalli,Tamil Nadu,755,560,17,19,42,45,75.2
2023-09-04,2023,9,36,Tiruchirappalli,Tamil Nadu,755,589,57,14,37,53,75.2
2023-09-11,2023,9,37,Tiruchirappalli,Tamil Nadu,755,585,16,10,30,39,75.5
2023-09-18,2023,9,38,Tiruchirappalli,Tamil Nadu,755,560,44,24,18,31,75.7
2023-09-25,2023,9,39,Tiruchirappalli,Tamil Nadu,755,678,45,21,22,44,84.8
2023-10-02,2023,10,40,Tiruchirappalli,Tamil Nadu,755,635,126,16,17,37,89.2
2023-10-09,2023,10,41,Tiruchirappalli,Tamil Nadu,755,720,211,13,35,43,99.9
2023-10-16,2023,10,42,Tiruchirappalli,Tamil Nadu,755,680,132,18,43,28,97.4
2023-10-23,2023,10,43,Tiruchirappalli,Tamil Nadu,755,735,180,20,20,44,93.1
2023-10-30,2023,10,44,Tiruchirappalli,Tamil Nadu,755,638,117,29,31,30,83.0
2023-11-06,2023,11,45,Tiruchirappalli,Tamil Nadu,755,755,211,10,43,56,98.6
2023-11-13,2023,11,46,Tiruchirappalli,Tamil Nadu,755,617,120,12,24,24,83.2
2023-11-20,2023,11,47,Tiruchirappalli,Tamil Nadu,755,691,151,17,26,47,89.2
2023-11-27,2023,11,48,Tiruchirappalli,Tamil Nadu,755,791,201,19,27,42,100.0
2023-12-04,2023,12,49,Tiruchirappalli,Tamil Nadu,755,657,118,8,19,81,82.0
2023-12-11,2023,12,50,Tiruchirappalli,Tamil Nadu,755,723,142,29,42,126,96.3
2023-12-18,2023,12,51,Tiruchirappalli,Tamil Nadu,755,680,120,28,21,84,93.3
2023-12-25,2023,12,52,Tiruchirappalli,Tamil Nadu,755,761,213,8,40,114,100.0
2024-01-01,2024,1,1,Tiruchirappalli,Tamil Nadu,755,707,54,14,16,120,92.4
2024-01-08,2024,1,2,Tiruchirappalli,Tamil Nadu,755,558,18,10,35,84,77.8
2024-01-15,2024,1,3,Tiruchirappalli,Tamil Nadu,755,662,26,12,44,118,85.4
2024-01-22,2024,1,4,Tiruchirappalli,Tamil Nadu,755,661,54,21,30,90,86.5
2024-01-29,2024,1,5,Tiruchirappalli,Tamil Nadu,755,575,35,14,28,93,78.3
2024-02-05,2024,2,6,Tiruchirappalli,Tamil Nadu,755,636,58,21,45,34,83.3
2024-02-12,2024,2,7,Tiruchirappalli,Tamil Nadu,755,570,20,9,27,34,75.0
2024-02-19,2024,2,8,Tiruchirappalli,Tamil Nadu,755,630,56,12,38,58,78.0
2024-02-26,2024,2,9,Tiruchirappalli,Tamil Nadu,755,705,47,11,43,30,86.6
2024-03-04,2024,3,10,Tiruchirappalli,Tamil Nadu,755,597,30,19,17,28,81.9
2024-03-11,2024,3,11,Tiruchirappalli,Tamil Nadu,755,609,49,9,31,35,85.6
2024-03-18,2024,3,12,Tiruchirappalli,Tamil Nadu,755,482,51,14,20,26,65.4
2024-03-25,2024,3,13,Tiruchirappalli,Tamil Nadu,755,593,31,10,18,45,81.6
2024-04-01,2024,4,14,Tiruchirappalli,Tamil Nadu,755,600,41,132,27,44,85.4
2024-04-08,2024,4,15,Tiruchirappalli,Tamil Nadu,755,644,48,75,25,47,85.2
2024-04-15,2024,4,16,Tiruchirappalli,Tamil Nadu,755,732,20,113,19,54,91.1
2024-04-22,2024,4,17,Tiruchirappalli,Tamil Nadu,755,653,20,98,16,54,92.9
2024-04-29,2024,4,18,Tiruchirappalli,Tamil Nadu,755,681,25,84,34,39,93.6
2024-05-06,2024,5,19,Tiruchirappalli,Tamil Nadu,755,627,49,69,40,46,88.4
2024-05-13,2024,5,20,Tiruchirappalli,Tamil Nadu,755,689,52,122,32,30,94.9
2024-05-20,2024,5,21,Tiruchirappalli,Tamil Nadu,755,686,50,76,39,31,93.1
2024-05-27,2024,5,22,Tiruchirappalli,Tamil Nadu,755,688,53,107,29,36,93.1
2024-06-03,2024,6,23,Tiruchirappalli,Tamil Nadu,755,626,43,25,64,54,88.0
2024-06-10,2024,6,24,Tiruchirappalli,Tamil Nadu,755,594,28,29,106,39,83.0
2024-06-17,2024,6,25,Tiruchirappalli,Tamil Nadu,755,641,59,25,80,28,79.5
2024-06-24,2024,6,26,Tiruchirappalli,Tamil Nadu,755,654,51,18,106,58,87.9
2024-07-01,2024,7,27,Tiruchirappalli,Tamil Nadu,755,755,59,26,69,59,97.5
2024-07-08,2024,7,28,Tiruchirappalli,Tamil Nadu,755,640,30,25,81,59,89.5
2024-07-15,2024,7,29,Tiruchirappalli,Tamil Nadu,755,611,22,28,96,40,75.3
2024-07-22,2024,7,30,Tiruchirappalli,Tamil Nadu,755,542,15,16,70,54,76.7
2024-07-29,2024,7,31,Tiruchirappalli,Tamil Nadu,755,572,23,7,77,57,80.2
2024-08-05,2024,8,32,Tiruchirappalli,Tamil Nadu,755,540,20,25,42,38,76.4
2024-08-12,2024,8,33,Tiruchirappalli,Tamil Nadu,755,652,45,29,36,36,84.1
2024-08-19,2024,8,34,Tiruchirappalli,Tamil Nadu,755,567,38,12,21,48,72.1
2024-08-26,2024,8,35,Tiruchirappalli,Tamil Nadu,755,612,32,18,21,57,83.4
2024-09-02,2024,9,36,Tiruchirappalli,Tamil Nadu,755,520,59,16,16,28,74.3
2024-09-09,2024,9,37,Tiruchirappalli,Tamil Nadu,755,643,41,13,31,31,82.8
2024-09-16,2024,9,38,Tiruchirappalli,Tamil Nadu,755,639,59,24,42,54,90.5
2024-09-23,2024,9,39,Tiruchirappalli,Tamil Nadu,755,625,30,19,23,33,82.8
2024-09-30,2024,9,40,Tiruchirappalli,Tamil Nadu,755,617,34,22,18,38,81.0
2024-10-07,2024,10,41,Tiruchirappalli,Tamil Nadu,755,686,222,14,35,23,93.1
2024-10-14,2024,10,42,Tiruchirappalli,Tamil Nadu,755,778,205,17,23,39,100.0
2024-10-21,2024,10,43,Tiruchirappalli,Tamil Nadu,755,716,189,22,15,50,90.2
2024-10-28,2024,10,44,Tiruchirappalli,Tamil Nadu,755,730,192,10,28,54,90.2
2024-11-04,2024,11,45,Tiruchirappalli,Tamil Nadu,755,794,194,25,38,51,100.0
2024-11-11,2024,11,46,Tiruchirappalli,Tamil Nadu,755,729,189,17,34,50,100.0
2024-11-18,2024,11,47,Tiruchirappalli,Tamil Nadu,755,744,122,13,24,49,94.6
2024-11-25,2024,11,48,Tiruchirappalli,Tamil Nadu,755,772,168,7,27,32,97.5
2024-12-02,2024,12,49,Tiruchirappalli,Tamil Nadu,755,810,134,28,41,116,100.0
2024-12-09,2024,12,50,Tiruchirappalli,Tamil Nadu,755,674,121,19,44,93,86.9
2024-12-16,2024,12,51,Tiruchirappalli,Tamil Nadu,755,714,141,18,25,121,92.2
2024-12-23,2024,12,52,Tiruchirappalli,Tamil Nadu,755,776,183,21,35,140,100.0
2024-12-30,2024,12,1,Tiruchirappalli,Tamil Nadu,755,756,173,23,39,148,100.0
2025-01-06,2025,1,2,Tiruchirappalli,Tamil Nadu,755,574,29,23,18,114,75.9
2025-01-13,2025,1,3,Tiruchirappalli,Tamil Nadu,755,674,55,9,24,124,84.8
2025-01-20,2025,1,4,Tiruchirappalli,Tamil Nadu,755,679,35,23,42,100,84.9
2025-01-27,2025,1,5,Tiruchirappalli,Tamil Nadu,755,667,37,21,32,81,87.7
2025-02-03,2025,2,6,Tiruchirappalli,Tamil Nadu,755,567,52,18,34,37,73.1
2025-02-10,2025,2,7,Tiruchirappalli,Tamil Nadu,755,528,18,15,24,32,68.0
2025-02-17,2025,2,8,Tiruchirappalli,Tamil Nadu,755,632,16,20,42,34,82.0
2025-02-24,2025,2,9,Tiruchirappalli,Tamil Nadu,755,588,52,23,18,30,79.0
2025-03-03,2025,3,10,Tiruchirappalli,Tamil Nadu,755,671,29,28,37,25,82.9
2025-03-10,2025,3,11,Tiruchirappalli,Tamil Nadu,755,523,21,18,15,36,74.8
2025-03-17,2025,3,12,Tiruchirappalli,Tamil Nadu,755,487,55,12,27,30,68.2
2025-03-24,2025,3,13,Tiruchirappalli,Tamil Nadu,755,636,44,7,17,57,79.0
2025-03-31,2025,3,14,Tiruchirappalli,Tamil Nadu,755,520,27,24,37,24,70.7
2025-04-07,2025,4,15,Tiruchirappalli,Tamil Nadu,755,692,60,96,34,23,85.2
2025-04-14,2025,4,16,Tiruchirappalli,Tamil Nadu,755,670,28,74,27,54,88.4
2025-04-21,2025,4,17,Tiruchirappalli,Tamil Nadu,755,748,24,111,44,26,96.0
2025-04-28,2025,4,18,Tiruchirappalli,Tamil Nadu,755,667,47,83,44,22,81.9
2025-05-05,2025,5,19,Tiruchirappalli,Tamil Nadu,755,733,22,132,28,50,99.4
2025-05-12,2025,5,20,Tiruchirappalli,Tamil Nadu,755,655,52,62,42,29,92.6
2025-05-19,2025,5,21,Tiruchirappalli,Tamil Nadu,755,653,24,90,17,55,88.3
2025-05-26,2025,5,22,Tiruchirappalli,Tamil Nadu,755,652,37,94,37,48,85.5
2025-06-02,2025,6,23,Tiruchirappalli,Tamil Nadu,755,518,51,19,65,39,73.9
2025-06-09,2025,6,24,Tiruchirappalli,Tamil Nadu,755,676,42,11,103,34,88.6
2025-06-16,2025,6,25,Tiruchirappalli,Tamil Nadu,755,635,37,14,109,47,88.6
2025-06-23,2025,6,26,Tiruchirappalli,Tamil Nadu,755,593,44,14,84,45,80.5
2025-06-30,2025,6,27,Tiruchirappalli,Tamil Nadu,755,704,53,8,65,39,89.6
2025-07-07,2025,7,28,Tiruchirappalli,Tamil Nadu,755,666,16,19,88,49,92.5
2025-07-14,2025,7,29,Tiruchirappalli,Tamil Nadu,755,640,40,18,88,27,80.0
2025-07-21,2025,7,30,Tiruchirappalli,Tamil Nadu,755,671,60,8,76,46,87.6
2025-07-28,2025,7,31,Tiruchirappalli,Tamil Nadu,755,688,59,13,107,46,95.6
2025-08-04,2025,8,32,Tiruchirappalli,Tamil Nadu,755,489,16,29,34,38,69.4
2025-08-11,2025,8,33,Tiruchirappalli,Tamil Nadu,755,606,57,24,37,42,75.1
2025-08-18,2025,8,34,Tiruchirappalli,Tamil Nadu,755,594,27,10,35,28,81.8
2025-08-25,2025,8,35,Tiruchirappalli,Tamil Nadu,755,579,48,9,18,57,79.3
2025-09-01,2025,9,36,Tiruchirappalli,Tamil Nadu,755,585,36,15,20,45,79.6
2025-09-08,2025,9,37,Tiruchirappalli,Tamil Nadu,755,526,30,20,31,40,72.5
2025-09-15,2025,9,38,Tiruchirappalli,Tamil Nadu,755,526,53,29,35,30,70.9
2025-09-22,2025,9,39,Tiruchirappalli,Tamil Nadu,755,634,32,29,33,47,82.7
2025-09-29,2025,9,40,Tiruchirappalli,Tamil Nadu,755,481,18,13,42,33,65.3
2025-10-06,2025,10,41,Tiruchirappalli,Tamil Nadu,755,701,222,23,45,36,100.0
2025-10-13,2025,10,42,Tiruchirappalli,Tamil Nadu,755,766,223,12,41,47,95.7
2025-10-20,2025,10,43,Tiruchirappalli,Tamil Nadu,755,736,174,23,21,52,91.5
2025-10-27,2025,10,44,Tiruchirappalli,Tamil Nadu,755,750,225,19,30,58,97.1
2025-11-03,2025,11,45,Tiruchirappalli,Tamil Nadu,755,705,205,10,18,60,91.0
2025-11-10,2025,11,46,Tiruchirappalli,Tamil Nadu,755,685,171,25,40,24,93.8
2025-11-17,2025,11,47,Tiruchirappalli,Tamil Nadu,755,628,131,26,16,40,86.4
2025-11-24,2025,11,48,Tiruchirappalli,Tamil Nadu,755,646,223,21,18,25,91.9
2025-12-01,2025,12,49,Tiruchirappalli,Tamil Nadu,755,730,124,12,32,136,100.0
2025-12-08,2025,12,50,Tiruchirappalli,Tamil Nadu,755,707,157,19,36,95,100.0
2025-12-15,2025,12,51,Tiruchirappalli,Tamil Nadu,755,688,116,28,24,78,97.0
2025-12-22,2025,12,52,Tiruchirappalli,Tamil Nadu,755,760,114,10,24,98,94.3
2025-12-29,2025,12,1,Tiruchirappalli,Tamil Nadu,755,695,154,18,43,98,100.0
2015-01-05,2015,1,2,Tirunelveli,Tamil Nadu,336,300,7,11,12,51,88.6
2015-01-12,2015,1,3,Tirunelveli,Tamil Nadu,336,344,21,7,14,52,95.9
2015-01-19,2015,1,4,Tirunelveli,Tamil Nadu,336,307,23,5,12,41,92.7
2015-01-26,2015,1,5,Tirunelveli,Tamil Nadu,336,340,11,13,11,59,95.0
2015-02-02,2015,2,6,Tirunelveli,Tamil Nadu,336,252,16,5,19,26,73.7
2015-02-09,2015,2,7,Tirunelveli,Tamil Nadu,336,250,23,9,8,19,76.9
2015-02-16,2015,2,8,Tirunelveli,Tamil Nadu,336,251,17,9,17,16,72.4
2015-02-23,2015,2,9,Tirunelveli,Tamil Nadu,336,260,23,6,15,13,83.9
2015-03-02,2015,3,10,Tirunelveli,Tamil Nadu,336,285,11,8,14,25,85.0
2015-03-09,2015,3,11,Tirunelveli,Tamil Nadu,336,267,24,10,13,23,79.8
2015-03-16,2015,3,12,Tirunelveli,Tamil Nadu,336,283,11,13,17,15,84.1
2015-03-23,2015,3,13,Tirunelveli,Tamil Nadu,336,237,18,11,7,20,68.9
2015-03-30,2015,3,14,Tirunelveli,Tamil Nadu,336,256,19,6,7,21,77.6
2015-04-06,2015,4,15,Tirunelveli,Tamil Nadu,336,321,23,38,9,22,92.4
2015-04-13,2015,4,16,Tirunelveli,Tamil Nadu,336,318,19,45,15,12,96.7
2015-04-20,2015,4,17,Tirunelveli,Tamil Nadu,336,305,10,37,19,13,92.6
2015-04-27,2015,4,18,Tirunelveli,Tamil Nadu,336,260,17,34,19,18,84.2
2015-05-04,2015,5,19,Tirunelveli,Tamil Nadu,336,318,10,32,13,20,89.3
2015-05-11,2015,5,20,Tirunelveli,Tamil Nadu,336,345,19,54,10,15,98.5
2015-05-18,2015,5,21,Tirunelveli,Tamil Nadu,336,312,16,44,11,19,96.5
2015-05-25,2015,5,22,Tirunelveli,Tamil Nadu,336,288,26,29,10,26,92.5
2015-06-01,2015,6,23,Tirunelveli,Tamil Nadu,336,244,14,10,37,18,74.6
2015-06-08,2015,6,24,Tirunelveli,Tamil Nadu,336,266,17,11,33,14,78.0
2015-06-15,2015,6,25,Tirunelveli,Tamil Nadu,336,291,9,8,32,21,90.8
2015-06-22,2015,6,26,Tirunelveli,Tamil Nadu,336,294,21,10,29,20,83.4
2015-06-29,2015,6,27,Tirunelveli,Tamil Nadu,336,318,12,10,36,19,88.9
2015-07-06,2015,7,28,Tirunelveli,Tamil Nadu,336,328,15,12,48,25,91.5
2015-07-13,2015,7,29,Tirunelveli,Tamil Nadu,336,298,23,9,29,19,86.6
2015-07-20,2015,7,30,Tirunelveli,Tamil Nadu,336,313,11,6,33,19,89.6
2015-07-27,2015,7,31,Tirunelveli,Tamil Nadu,336,266,20,6,35,18,76.1
2015-08-03,2015,8,32,Tirunelveli,Tamil Nadu,336,225,10,13,11,12,65.5
2015-08-10,2015,8,33,Tirunelveli,Tamil Nadu,336,263,14,10,13,23,79.5
2015-08-17,2015,8,34,Tirunelveli,Tamil Nadu,336,246,10,10,19,15,70.1
2015-08-24,2015,8,35,Tirunelveli,Tamil Nadu,336,263,26,7,9,15,73.9
2015-08-31,2015,8,36,Tirunelveli,Tamil Nadu,336,282,20,6,11,14,79.8
2015-09-07,2015,9,37,Tirunelveli,Tamil Nadu,336,253,17,8,13,13,76.7
2015-09-14,2015,9,38,Tirunelveli,Tamil Nadu,336,245,24,8,15,11,77.1
2015-09-21,2015,9,39,Tirunelveli,Tamil Nadu,336,259,10,13,9,10,80.3
2015-09-28,2015,9,40,Tirunelveli,Tamil Nadu,336,235,16,10,11,25,70.3
2015-10-05,2015,10,41,Tirunelveli,Tamil Nadu,336,264,52,9,9,19,77.8
2015-10-12,2015,10,42,Tirunelveli,Tamil Nadu,336,315,77,5,14,25,95.9
2015-10-19,2015,10,43,Tirunelveli,Tamil Nadu,336,309,93,11,14,15,100.0
2015-10-26,2015,10,44,Tirunelveli,Tamil Nadu,336,316,100,10,18,15,100.0
2015-11-02,2015,11,45,Tirunelveli,Tamil Nadu,336,326,60,12,10,23,90.7
2015-11-09,2015,11,46,Tirunelveli,Tamil Nadu,336,333,84,4,17,21,100.0
2015-11-16,2015,11,47,Tirunelveli,Tamil Nadu,336,343,90,8,16,24,100.0
2015-11-23,2015,11,48,Tirunelveli,Tamil Nadu,336,317,92,3,7,19,92.5
2015-11-30,2015,11,49,Tirunelveli,Tamil Nadu,336,332,79,9,17,16,100.0
2015-12-07,2015,12,50,Tirunelveli,Tamil Nadu,336,312,55,4,18,54,100.0
2015-12-14,2015,12,51,Tirunelveli,Tamil Nadu,336,360,94,11,18,43,100.0
2015-12-21,2015,12,52,Tirunelveli,Tamil Nadu,336,301,65,6,8,49,89.8
2015-12-28,2015,12,53,Tirunelveli,Tamil Nadu,336,328,62,10,14,55,100.0
2016-01-04,2016,1,1,Tirunelveli,Tamil Nadu,336,296,17,4,8,63,89.0
2016-01-11,2016,1,2,Tirunelveli,Tamil Nadu,336,297,13,12,16,36,82.8
2016-01-18,2016,1,3,Tirunelveli,Tamil Nadu,336,291,19,7,14,44,82.5
2016-01-25,2016,1,4,Tirunelveli,Tamil Nadu,336,297,15,8,7,66,85.8
2016-02-01,2016,2,5,Tirunelveli,Tamil Nadu,336,262,20,5,15,15,77.2
2016-02-08,2016,2,6,Tirunelveli,Tamil Nadu,336,288,13,12,16,14,83.0
2016-02-15,2016,2,7,Tirunelveli,Tamil Nadu,336,262,8,12,12,21,79.5
2016-02-22,2016,2,8,Tirunelveli,Tamil Nadu,336,214,12,7,17,18,69.1
2016-02-29,2016,2,9,Tirunelveli,Tamil Nadu,336,242,12,5,15,17,67.8
