date,year,month,week_number,day_of_year,district,state,min_temperature_c
2025-10-19,2025,10,42,292,Karur,Tamil Nadu,22.6
2025-10-19,2025,10,42,292,Cuddalore,Tamil Nadu,24.62
2025-10-19,2025,10,42,292,Nagapattinam,Tamil Nadu,24.39
2025-10-19,2025,10,42,292,Virudhunagar,Tamil Nadu,21.93
2025-10-19,2025,10,42,292,Sivagangai,Tamil Nadu,22.58
2025-10-19,2025,10,42,292,Ramanathapuram,Tamil Nadu,22.58
2025-10-19,2025,10,42,292,Tiruppur,Tamil Nadu,19.52
2025-10-20,2025,10,43,293,Chennai,Tamil Nadu,24.01
2025-10-20,2025,10,43,293,Coimbatore,Tamil Nadu,19.89
2025-10-20,2025,10,43,293,Madurai,Tamil Nadu,22.78
2025-10-20,2025,10,43,293,Salem,Tamil Nadu,23.88
2025-10-20,2025,10,43,293,Trichy,Tamil Nadu,22.72
2025-10-20,2025,10,43,293,Tirunelveli,Tamil Nadu,23.65
2025-10-20,2025,10,43,293,Erode,Tamil Nadu,19.44
2025-10-20,2025,10,43,293,Vellore,Tamil Nadu,24.0
2025-10-20,2025,10,43,293,Thoothukudi,Tamil Nadu,23.87
2025-10-20,2025,10,43,293,Thanjavur,Tamil Nadu,24.53
2025-10-20,2025,10,43,293,Dindigul,Tamil Nadu,20.53
2025-10-20,2025,10,43,293,Kanyakumari,Tamil Nadu,23.65
2025-10-20,2025,10,43,293,Namakkal,Tamil Nadu,23.88
2025-10-20,2025,10,43,293,Karur,Tamil Nadu,22.72
2025-10-20,2025,10,43,293,Cuddalore,Tamil Nadu,24.7
2025-10-20,2025,10,43,293,Nagapattinam,Tamil Nadu,24.53
2025-10-20,2025,10,43,293,Virudhunagar,Tamil Nadu,22.32
2025-10-20,2025,10,43,293,Sivagangai,Tamil Nadu,22.78
2025-10-20,2025,10,43,293,Ramanathapuram,Tamil Nadu,22.78
2025-10-20,2025,10,43,293,Tiruppur,Tamil Nadu,19.44
2025-10-21,2025,10,43,294,Chennai,Tamil Nadu,23.76
2025-10-21,2025,10,43,294,Coimbatore,Tamil Nadu,20.16
2025-10-21,2025,10,43,294,Madurai,Tamil Nadu,22.33
2025-10-21,2025,10,43,294,Salem,Tamil Nadu,23.58
2025-10-21,2025,10,43,294,Trichy,Tamil Nadu,22.45
2025-10-21,2025,10,43,294,Tirunelveli,Tamil Nadu,23.42
2025-10-21,2025,10,43,294,Erode,Tamil Nadu,19.54
2025-10-21,2025,10,43,294,Vellore,Tamil Nadu,23.56
2025-10-21,2025,10,43,294,Thoothukudi,Tamil Nadu,23.48
2025-10-21,2025,10,43,294,Thanjavur,Tamil Nadu,24.18
2025-10-21,2025,10,43,294,Dindigul,Tamil Nadu,20.66
2025-10-21,2025,10,43,294,Kanyakumari,Tamil Nadu,23.42
2025-10-21,2025,10,43,294,Namakkal,Tamil Nadu,23.58
2025-10-21,2025,10,43,294,Karur,Tamil Nadu,22.45
2025-10-21,2025,10,43,294,Cuddalore,Tamil Nadu,24.5
2025-10-21,2025,10,43,294,Nagapattinam,Tamil Nadu,24.18
2025-10-21,2025,10,43,294,Virudhunagar,Tamil Nadu,22.13
2025-10-21,2025,10,43,294,Sivagangai,Tamil Nadu,22.33
2025-10-21,2025,10,43,294,Ramanathapuram,Tamil Nadu,22.33
2025-10-21,2025,10,43,294,Tiruppur,Tamil Nadu,19.54
2025-10-22,2025,10,43,295,Chennai,Tamil Nadu,23.8
2025-10-22,2025,10,43,295,Coimbatore,Tamil Nadu,20.12
2025-10-22,2025,10,43,295,Madurai,Tamil Nadu,22.64
2025-10-22,2025,10,43,295,Salem,Tamil Nadu,23.75
2025-10-22,2025,10,43,295,Trichy,Tamil Nadu,22.31
2025-10-22,2025,10,43,295,Tirunelveli,Tamil Nadu,23.52
2025-10-22,2025,10,43,295,Erode,Tamil Nadu,19.52
2025-10-22,2025,10,43,295,Vellore,Tamil Nadu,23.51
2025-10-22,2025,10,43,295,Thoothukudi,Tamil Nadu,23.75
2025-10-22,2025,10,43,295,Thanjavur,Tamil Nadu,24.08
2025-10-22,2025,10,43,295,Dindigul,Tamil Nadu,20.52
2025-10-22,2025,10,43,295,Kanyakumari,Tamil Nadu,23.52
2025-10-22,2025,10,43,295,Namakkal,Tamil Nadu,23.75
2025-10-22,2025,10,43,295,Karur,Tamil Nadu,22.31
2025-10-22,2025,10,43,295,Cuddalore,Tamil Nadu,24.29
2025-10-22,2025,10,43,295,Nagapattinam,Tamil Nadu,24.08
2025-10-22,2025,10,43,295,Virudhunagar,Tamil Nadu,22.19
2025-10-22,2025,10,43,295,Sivagangai,Tamil Nadu,22.64
2025-10-22,2025,10,43,295,Ramanathapuram,Tamil Nadu,22.64
2025-10-22,2025,10,43,295,Tiruppur,Tamil Nadu,19.52
2025-10-23,2025,10,43,296,Chennai,Tamil Nadu,24.06
2025-10-23,2025,10,43,296,Coimbatore,Tamil Nadu,19.72
2025-10-23,2025,10,43,296,Madurai,Tamil Nadu,22.71
2025-10-23,2025,10,43,296,Salem,Tamil Nadu,24.02
2025-10-23,2025,10,43,296,Trichy,Tamil Nadu,22.78
2025-10-23,2025,10,43,296,Tirunelveli,Tamil Nadu,23.77
2025-10-23,2025,10,43,296,Erode,Tamil Nadu,19.18
2025-10-23,2025,10,43,296,Vellore,Tamil Nadu,23.82
2025-10-23,2025,10,43,296,Thoothukudi,Tamil Nadu,23.85
2025-10-23,2025,10,43,296,Thanjavur,Tamil Nadu,24.69
2025-10-23,2025,10,43,296,Dindigul,Tamil Nadu,20.12
2025-10-23,2025,10,43,296,Kanyakumari,Tamil Nadu,23.77
2025-10-23,2025,10,43,296,Namakkal,Tamil Nadu,24.02
2025-10-23,2025,10,43,296,Karur,Tamil Nadu,22.78
2025-10-23,2025,10,43,296,Cuddalore,Tamil Nadu,24.77
2025-10-23,2025,10,43,296,Nagapattinam,Tamil Nadu,24.69
2025-10-23,2025,10,43,296,Virudhunagar,Tamil Nadu,22.26
2025-10-23,2025,10,43,296,Sivagangai,Tamil Nadu,22.71
2025-10-23,2025,10,43,296,Ramanathapuram,Tamil Nadu,22.71
2025-10-23,2025,10,43,296,Tiruppur,Tamil Nadu,19.18
2025-10-24,2025,10,43,297,Chennai,Tamil Nadu,23.26
2025-10-24,2025,10,43,297,Coimbatore,Tamil Nadu,19.57
2025-10-24,2025,10,43,297,Madurai,Tamil Nadu,22.2
2025-10-24,2025,10,43,297,Salem,Tamil Nadu,23.65
2025-10-24,2025,10,43,297,Trichy,Tamil Nadu,22.56
2025-10-24,2025,10,43,297,Tirunelveli,Tamil Nadu,23.26
2025-10-24,2025,10,43,297,Erode,Tamil Nadu,19.1
2025-10-24,2025,10,43,297,Vellore,Tamil Nadu,23.12
2025-10-24,2025,10,43,297,Thoothukudi,Tamil Nadu,23.24
2025-10-24,2025,10,43,297,Thanjavur,Tamil Nadu,24.25
2025-10-24,2025,10,43,297,Dindigul,Tamil Nadu,20.12
2025-10-24,2025,10,43,297,Kanyakumari,Tamil Nadu,23.26
2025-10-24,2025,10,43,297,Namakkal,Tamil Nadu,23.65
2025-10-24,2025,10,43,297,Karur,Tamil Nadu,22.56
2025-10-24,2025,10,43,297,Cuddalore,Tamil Nadu,24.22
2025-10-24,2025,10,43,297,Nagapattinam,Tamil Nadu,24.25
2025-10-24,2025,10,43,297,Virudhunagar,Tamil Nadu,21.84
2025-10-24,2025,10,43,297,Sivagangai,Tamil Nadu,22.2
2025-10-24,2025,10,43,297,Ramanathapuram,Tamil Nadu,22.2
2025-10-24,2025,10,43,297,Tiruppur,Tamil Nadu,19.1
2025-10-25,2025,10,43,298,Chennai,Tamil Nadu,23.96
2025-10-25,2025,10,43,298,Coimbatore,Tamil Nadu,19.61
2025-10-25,2025,10,43,298,Madurai,Tamil Nadu,23.16
2025-10-25,2025,10,43,298,Salem,Tamil Nadu,24.34
2025-10-25,2025,10,43,298,Trichy,Tamil Nadu,23.36
2025-10-25,2025,10,43,298,Tirunelveli,Tamil Nadu,24.04
2025-10-25,2025,10,43,298,Erode,Tamil Nadu,19.21
2025-10-25,2025,10,43,298,Vellore,Tamil Nadu,24.1
2025-10-25,2025,10,43,298,Thoothukudi,Tamil Nadu,24.27
2025-10-25,2025,10,43,298,Thanjavur,Tamil Nadu,25.16
2025-10-25,2025,10,43,298,Dindigul,Tamil Nadu,20.44
2025-10-25,2025,10,43,298,Kanyakumari,Tamil Nadu,24.04
2025-10-25,2025,10,43,298,Namakkal,Tamil Nadu,24.34
2025-10-25,2025,10,43,298,Karur,Tamil Nadu,23.36
2025-10-25,2025,10,43,298,Cuddalore,Tamil Nadu,25.23
2025-10-25,2025,10,43,298,Nagapattinam,Tamil Nadu,25.16
2025-10-25,2025,10,43,298,Virudhunagar,Tamil Nadu,22.61
2025-10-25,2025,10,43,298,Sivagangai,Tamil Nadu,23.16
2025-10-25,2025,10,43,298,Ramanathapuram,Tamil Nadu,23.16
2025-10-25,2025,10,43,298,Tiruppur,Tamil Nadu,19.21
2025-10-26,2025,10,43,299,Chennai,Tamil Nadu,23.9
2025-10-26,2025,10,43,299,Coimbatore,Tamil Nadu,19.56
2025-10-26,2025,10,43,299,Madurai,Tamil Nadu,22.66
2025-10-26,2025,10,43,299,Salem,Tamil Nadu,23.92
2025-10-26,2025,10,43,299,Trichy,Tamil Nadu,22.86
2025-10-26,2025,10,43,299,Tirunelveli,Tamil Nadu,23.74
2025-10-26,2025,10,43,299,Erode,Tamil Nadu,19.17
2025-10-26,2025,10,43,299,Vellore,Tamil Nadu,23.89
2025-10-26,2025,10,43,299,Thoothukudi,Tamil Nadu,23.97
2025-10-26,2025,10,43,299,Thanjavur,Tamil Nadu,24.64
2025-10-26,2025,10,43,299,Dindigul,Tamil Nadu,20.14
2025-10-26,2025,10,43,299,Kanyakumari,Tamil Nadu,23.74
2025-10-26,2025,10,43,299,Namakkal,Tamil Nadu,23.92
2025-10-26,2025,10,43,299,Karur,Tamil Nadu,22.86
2025-10-26,2025,10,43,299,Cuddalore,Tamil Nadu,24.87
2025-10-26,2025,10,43,299,Nagapattinam,Tamil Nadu,24.64
2025-10-26,2025,10,43,299,Virudhunagar,Tamil Nadu,22.31
2025-10-26,2025,10,43,299,Sivagangai,Tamil Nadu,22.66
2025-10-26,2025,10,43,299,Ramanathapuram,Tamil Nadu,22.66
2025-10-26,2025,10,43,299,Tiruppur,Tamil Nadu,19.17
2025-10-27,2025,10,44,300,Chennai,Tamil Nadu,24.94
2025-10-27,2025,10,44,300,Coimbatore,Tamil Nadu,19.99
2025-10-27,2025,10,44,300,Madurai,Tamil Nadu,23.95
2025-10-27,2025,10,44,300,Salem,Tamil Nadu,24.95
2025-10-27,2025,10,44,300,Trichy,Tamil Nadu,24.08
2025-10-27,2025,10,44,300,Tirunelveli,Tamil Nadu,24.45
2025-10-27,2025,10,44,300,Erode,Tamil Nadu,19.94
2025-10-27,2025,10,44,300,Vellore,Tamil Nadu,24.85
2025-10-27,2025,10,44,300,Thoothukudi,Tamil Nadu,24.67
2025-10-27,2025,10,44,300,Thanjavur,Tamil Nadu,25.86
2025-10-27,2025,10,44,300,Dindigul,Tamil Nadu,20.82
2025-10-27,2025,10,44,300,Kanyakumari,Tamil Nadu,24.45
2025-10-27,2025,10,44,300,Namakkal,Tamil Nadu,24.95
2025-10-27,2025,10,44,300,Karur,Tamil Nadu,24.08
2025-10-27,2025,10,44,300,Cuddalore,Tamil Nadu,25.91
2025-10-27,2025,10,44,300,Nagapattinam,Tamil Nadu,25.86
2025-10-27,2025,10,44,300,Virudhunagar,Tamil Nadu,23.09
2025-10-27,2025,10,44,300,Sivagangai,Tamil Nadu,23.95
2025-10-27,2025,10,44,300,Ramanathapuram,Tamil Nadu,23.95
2025-10-27,2025,10,44,300,Tiruppur,Tamil Nadu,19.94
2025-10-28,2025,10,44,301,Chennai,Tamil Nadu,23.43
2025-10-28,2025,10,44,301,Coimbatore,Tamil Nadu,19.64
2025-10-28,2025,10,44,301,Madurai,Tamil Nadu,22.77
2025-10-28,2025,10,44,301,Salem,Tamil Nadu,23.99
2025-10-28,2025,10,44,301,Trichy,Tamil Nadu,23.1
2025-10-28,2025,10,44,301,Tirunelveli,Tamil Nadu,23.34
2025-10-28,2025,10,44,301,Erode,Tamil Nadu,19.36
2025-10-28,2025,10,44,301,Vellore,Tamil Nadu,23.65
2025-10-28,2025,10,44,301,Thoothukudi,Tamil Nadu,23.79
2025-10-28,2025,10,44,301,Thanjavur,Tamil Nadu,24.96
2025-10-28,2025,10,44,301,Dindigul,Tamil Nadu,20.17
2025-10-28,2025,10,44,301,Kanyakumari,Tamil Nadu,23.34
2025-10-28,2025,10,44,301,Namakkal,Tamil Nadu,23.99
2025-10-28,2025,10,44,301,Karur,Tamil Nadu,23.1
2025-10-28,2025,10,44,301,Cuddalore,Tamil Nadu,24.97
2025-10-28,2025,10,44,301,Nagapattinam,Tamil Nadu,24.96
2025-10-28,2025,10,44,301,Virudhunagar,Tamil Nadu,22.02
2025-10-28,2025,10,44,301,Sivagangai,Tamil Nadu,22.77
2025-10-28,2025,10,44,301,Ramanathapuram,Tamil Nadu,22.77
2025-10-28,2025,10,44,301,Tiruppur,Tamil Nadu,19.36
2025-10-29,2025,10,44,302,Chennai,Tamil Nadu,22.75
2025-10-29,2025,10,44,302,Coimbatore,Tamil Nadu,20.13
2025-10-29,2025,10,44,302,Madurai,Tamil Nadu,23.1
2025-10-29,2025,10,44,302,Salem,Tamil Nadu,23.8
2025-10-29,2025,10,44,302,Trichy,Tamil Nadu,23.13
2025-10-29,2025,10,44,302,Tirunelveli,Tamil Nadu,24.24
2025-10-29,2025,10,44,302,Erode,Tamil Nadu,19.27
2025-10-29,2025,10,44,302,Vellore,Tamil Nadu,23.24
2025-10-29,2025,10,44,302,Thoothukudi,Tamil Nadu,24.29
2025-10-29,2025,10,44,302,Thanjavur,Tamil Nadu,24.77
2025-10-29,2025,10,44,302,Dindigul,Tamil Nadu,20.51
2025-10-29,2025,10,44,302,Kanyakumari,Tamil Nadu,24.24
2025-10-29,2025,10,44,302,Namakkal,Tamil Nadu,23.8
2025-10-29,2025,10,44,302,Karur,Tamil Nadu,23.13
2025-10-29,2025,10,44,302,Cuddalore,Tamil Nadu,24.79
2025-10-29,2025,10,44,302,Nagapattinam,Tamil Nadu,24.77
2025-10-29,2025,10,44,302,Virudhunagar,Tamil Nadu,22.68
2025-10-29,2025,10,44,302,Sivagangai,Tamil Nadu,23.1
2025-10-29,2025,10,44,302,Ramanathapuram,Tamil Nadu,23.1
2025-10-29,2025,10,44,302,Tiruppur,Tamil Nadu,19.27
2025-10-30,2025,10,44,303,Chennai,Tamil Nadu,23.4
2025-10-30,2025,10,44,303,Coimbatore,Tamil Nadu,19.08
2025-10-30,2025,10,44,303,Madurai,Tamil Nadu,23.02
2025-10-30,2025,10,44,303,Salem,Tamil Nadu,23.45
2025-10-30,2025,10,44,303,Trichy,Tamil Nadu,22.91
2025-10-30,2025,10,44,303,Tirunelveli,Tamil Nadu,23.86
2025-10-30,2025,10,44,303,Erode,Tamil Nadu,18.52
2025-10-30,2025,10,44,303,Vellore,Tamil Nadu,23.23
2025-10-30,2025,10,44,303,Thoothukudi,Tamil Nadu,24.11
2025-10-30,2025,10,44,303,Thanjavur,Tamil Nadu,24.74
2025-10-30,2025,10,44,303,Dindigul,Tamil Nadu,19.92
2025-10-30,2025,10,44,303,Kanyakumari,Tamil Nadu,23.86
2025-10-30,2025,10,44,303,Namakkal,Tamil Nadu,23.45
2025-10-30,2025,10,44,303,Karur,Tamil Nadu,22.91
2025-10-30,2025,10,44,303,Cuddalore,Tamil Nadu,24.98
2025-10-30,2025,10,44,303,Nagapattinam,Tamil Nadu,24.74
2025-10-30,2025,10,44,303,Virudhunagar,Tamil Nadu,22.32
2025-10-30,2025,10,44,303,Sivagangai,Tamil Nadu,23.02
2025-10-30,2025,10,44,303,Ramanathapuram,Tamil Nadu,23.02
2025-10-30,2025,10,44,303,Tiruppur,Tamil Nadu,18.52
2025-10-31,2025,10,44,304,Chennai,Tamil Nadu,23.86
2025-10-31,2025,10,44,304,Coimbatore,Tamil Nadu,18.88
2025-10-31,2025,10,44,304,Madurai,Tamil Nadu,22.68
2025-10-31,2025,10,44,304,Salem,Tamil Nadu,23.69
2025-10-31,2025,10,44,304,Trichy,Tamil Nadu,22.91
2025-10-31,2025,10,44,304,Tirunelveli,Tamil Nadu,23.33
2025-10-31,2025,10,44,304,Erode,Tamil Nadu,18.44
2025-10-31,2025,10,44,304,Vellore,Tamil Nadu,23.67
2025-10-31,2025,10,44,304,Thoothukudi,Tamil Nadu,23.73
2025-10-31,2025,10,44,304,Thanjavur,Tamil Nadu,24.81
2025-10-31,2025,10,44,304,Dindigul,Tamil Nadu,19.74
2025-10-31,2025,10,44,304,Kanyakumari,Tamil Nadu,23.33
2025-10-31,2025,10,44,304,Namakkal,Tamil Nadu,23.69
2025-10-31,2025,10,44,304,Karur,Tamil Nadu,22.91
2025-10-31,2025,10,44,304,Cuddalore,Tamil Nadu,25.11
2025-10-31,2025,10,44,304,Nagapattinam,Tamil Nadu,24.81
2025-10-31,2025,10,44,304,Virudhunagar,Tamil Nadu,21.87
2025-10-31,2025,10,44,304,Sivagangai,Tamil Nadu,22.68
2025-10-31,2025,10,44,304,Ramanathapuram,Tamil Nadu,22.68
2025-10-31,2025,10,44,304,Tiruppur,Tamil Nadu,18.44
2025-11-01,2025,11,44,305,Chennai,Tamil Nadu,24.47
2025-11-01,2025,11,44,305,Coimbatore,Tamil Nadu,18.25
2025-11-01,2025,11,44,305,Madurai,Tamil Nadu,23.02
2025-11-01,2025,11,44,305,Salem,Tamil Nadu,23.87
2025-11-01,2025,11,44,305,Trichy,Tamil Nadu,23.06
2025-11-01,2025,11,44,305,Tirunelveli,Tamil Nadu,23.26
2025-11-01,2025,11,44,305,Erode,Tamil Nadu,18.0
2025-11-01,2025,11,44,305,Vellore,Tamil Nadu,24.24
2025-11-01,2025,11,44,305,Thoothukudi,Tamil Nadu,24.13
2025-11-01,2025,11,44,305,Thanjavur,Tamil Nadu,24.98
2025-11-01,2025,11,44,305,Dindigul,Tamil Nadu,19.63
2025-11-01,2025,11,44,305,Kanyakumari,Tamil Nadu,23.26
2025-11-01,2025,11,44,305,Namakkal,Tamil Nadu,23.87
2025-11-01,2025,11,44,305,Karur,Tamil Nadu,23.06
2025-11-01,2025,11,44,305,Cuddalore,Tamil Nadu,25.24
2025-11-01,2025,11,44,305,Nagapattinam,Tamil Nadu,24.98
2025-11-01,2025,11,44,305,Virudhunagar,Tamil Nadu,21.93
2025-11-01,2025,11,44,305,Sivagangai,Tamil Nadu,23.02
2025-11-01,2025,11,44,305,Ramanathapuram,Tamil Nadu,23.02
2025-11-01,2025,11,44,305,Tiruppur,Tamil Nadu,18.0
2025-11-02,2025,11,44,306,Chennai,Tamil Nadu,25.15
2025-11-02,2025,11,44,306,Coimbatore,Tamil Nadu,18.75
2025-11-02,2025,11,44,306,Madurai,Tamil Nadu,22.87
2025-11-02,2025,11,44,306,Salem,Tamil Nadu,23.79
2025-11-02,2025,11,44,306,Trichy,Tamil Nadu,22.97
2025-11-02,2025,11,44,306,Tirunelveli,Tamil Nadu,23.48
2025-11-02,2025,11,44,306,Erode,Tamil Nadu,18.27
2025-11-02,2025,11,44,306,Vellore,Tamil Nadu,24.69
2025-11-02,2025,11,44,306,Thoothukudi,Tamil Nadu,23.84
2025-11-02,2025,11,44,306,Thanjavur,Tamil Nadu,24.86
2025-11-02,2025,11,44,306,Dindigul,Tamil Nadu,19.58
2025-11-02,2025,11,44,306,Kanyakumari,Tamil Nadu,23.48
2025-11-02,2025,11,44,306,Namakkal,Tamil Nadu,23.79
2025-11-02,2025,11,44,306,Karur,Tamil Nadu,22.97
2025-11-02,2025,11,44,306,Cuddalore,Tamil Nadu,25.22
2025-11-02,2025,11,44,306,Nagapattinam,Tamil Nadu,24.86
2025-11-02,2025,11,44,306,Virudhunagar,Tamil Nadu,22.03
2025-11-02,2025,11,44,306,Sivagangai,Tamil Nadu,22.87
2025-11-02,2025,11,44,306,Ramanathapuram,Tamil Nadu,22.87
2025-11-02,2025,11,44,306,Tiruppur,Tamil Nadu,18.27
2025-11-03,2025,11,45,307,Chennai,Tamil Nadu,25.42
2025-11-03,2025,11,45,307,Coimbatore,Tamil Nadu,18.81
2025-11-03,2025,11,45,307,Madurai,Tamil Nadu,23.04
2025-11-03,2025,11,45,307,Salem,Tamil Nadu,24.08
2025-11-03,2025,11,45,307,Trichy,Tamil Nadu,23.05
2025-11-03,2025,11,45,307,Tirunelveli,Tamil Nadu,23.27
2025-11-03,2025,11,45,307,Erode,Tamil Nadu,18.41
2025-11-03,2025,11,45,307,Vellore,Tamil Nadu,24.97
2025-11-03,2025,11,45,307,Thoothukudi,Tamil Nadu,23.98
2025-11-03,2025,11,45,307,Thanjavur,Tamil Nadu,25.2
2025-11-03,2025,11,45,307,Dindigul,Tamil Nadu,19.47
2025-11-03,2025,11,45,307,Kanyakumari,Tamil Nadu,23.27
2025-11-03,2025,11,45,307,Namakkal,Tamil Nadu,24.08
2025-11-03,2025,11,45,307,Karur,Tamil Nadu,23.05
2025-11-03,2025,11,45,307,Cuddalore,Tamil Nadu,25.52
2025-11-03,2025,11,45,307,Nagapattinam,Tamil Nadu,25.2
2025-11-03,2025,11,45,307,Virudhunagar,Tamil Nadu,21.79
2025-11-03,2025,11,45,307,Sivagangai,Tamil Nadu,23.04
2025-11-03,2025,11,45,307,Ramanathapuram,Tamil Nadu,23.04
2025-11-03,2025,11,45,307,Tiruppur,Tamil Nadu,18.41
2025-11-04,2025,11,45,308,Chennai,Tamil Nadu,24.82
2025-11-04,2025,11,45,308,Coimbatore,Tamil Nadu,19.19
2025-11-04,2025,11,45,308,Madurai,Tamil Nadu,23.23
2025-11-04,2025,11,45,308,Salem,Tamil Nadu,23.95
2025-11-04,2025,11,45,308,Trichy,Tamil Nadu,23.13
2025-11-04,2025,11,45,308,Tirunelveli,Tamil Nadu,24.05
2025-11-04,2025,11,45,308,Erode,Tamil Nadu,18.86
2025-11-04,2025,11,45,308,Vellore,Tamil Nadu,24.45
2025-11-04,2025,11,45,308,Thoothukudi,Tamil Nadu,24.33
2025-11-04,2025,11,45,308,Thanjavur,Tamil Nadu,24.96
2025-11-04,2025,11,45,308,Dindigul,Tamil Nadu,20.27
2025-11-04,2025,11,45,308,Kanyakumari,Tamil Nadu,24.05
2025-11-04,2025,11,45,308,Namakkal,Tamil Nadu,23.95
2025-11-04,2025,11,45,308,Karur,Tamil Nadu,23.13
2025-11-04,2025,11,45,308,Cuddalore,Tamil Nadu,25.23
2025-11-04,2025,11,45,308,Nagapattinam,Tamil Nadu,24.96
2025-11-04,2025,11,45,308,Virudhunagar,Tamil Nadu,22.6
2025-11-04,2025,11,45,308,Sivagangai,Tamil Nadu,23.23
2025-11-04,2025,11,45,308,Ramanathapuram,Tamil Nadu,23.23
2025-11-04,2025,11,45,308,Tiruppur,Tamil Nadu,18.86
2025-11-05,2025,11,45,309,Chennai,Tamil Nadu,25.07
2025-11-05,2025,11,45,309,Coimbatore,Tamil Nadu,19.0
2025-11-05,2025,11,45,309,Madurai,Tamil Nadu,23.49
2025-11-05,2025,11,45,309,Salem,Tamil Nadu,24.17
2025-11-05,2025,11,45,309,Trichy,Tamil Nadu,23.06
2025-11-05,2025,11,45,309,Tirunelveli,Tamil Nadu,24.33
2025-11-05,2025,11,45,309,Erode,Tamil Nadu,18.74
2025-11-05,2025,11,45,309,Vellore,Tamil Nadu,24.63
2025-11-05,2025,11,45,309,Thoothukudi,Tamil Nadu,24.85
2025-11-05,2025,11,45,309,Thanjavur,Tamil Nadu,25.12
2025-11-05,2025,11,45,309,Dindigul,Tamil Nadu,20.03
2025-11-05,2025,11,45,309,Kanyakumari,Tamil Nadu,24.33
2025-11-05,2025,11,45,309,Namakkal,Tamil Nadu,24.17
2025-11-05,2025,11,45,309,Karur,Tamil Nadu,23.06
2025-11-05,2025,11,45,309,Cuddalore,Tamil Nadu,25.3
2025-11-05,2025,11,45,309,Nagapattinam,Tamil Nadu,25.12
2025-11-05,2025,11,45,309,Virudhunagar,Tamil Nadu,22.94
2025-11-05,2025,11,45,309,Sivagangai,Tamil Nadu,23.49
2025-11-05,2025,11,45,309,Ramanathapuram,Tamil Nadu,23.49
2025-11-05,2025,11,45,309,Tiruppur,Tamil Nadu,18.74
2025-11-06,2025,11,45,310,Chennai,Tamil Nadu,23.9
2025-11-06,2025,11,45,310,Coimbatore,Tamil Nadu,18.73
2025-11-06,2025,11,45,310,Madurai,Tamil Nadu,23.05
2025-11-06,2025,11,45,310,Salem,Tamil Nadu,23.17
2025-11-06,2025,11,45,310,Trichy,Tamil Nadu,22.48
2025-11-06,2025,11,45,310,Tirunelveli,Tamil Nadu,24.32
2025-11-06,2025,11,45,310,Erode,Tamil Nadu,18.04
2025-11-06,2025,11,45,310,Vellore,Tamil Nadu,23.37
2025-11-06,2025,11,45,310,Thoothukudi,Tamil Nadu,24.45
2025-11-06,2025,11,45,310,Thanjavur,Tamil Nadu,24.23
2025-11-06,2025,11,45,310,Dindigul,Tamil Nadu,20.0
2025-11-06,2025,11,45,310,Kanyakumari,Tamil Nadu,24.32
2025-11-06,2025,11,45,310,Namakkal,Tamil Nadu,23.17
2025-11-06,2025,11,45,310,Karur,Tamil Nadu,22.48
2025-11-06,2025,11,45,310,Cuddalore,Tamil Nadu,24.2
2025-11-06,2025,11,45,310,Nagapattinam,Tamil Nadu,24.23
2025-11-06,2025,11,45,310,Virudhunagar,Tamil Nadu,22.77
2025-11-06,2025,11,45,310,Sivagangai,Tamil Nadu,23.05
2025-11-06,2025,11,45,310,Ramanathapuram,Tamil Nadu,23.05
2025-11-06,2025,11,45,310,Tiruppur,Tamil Nadu,18.04
2025-11-07,2025,11,45,311,Chennai,Tamil Nadu,24.14
2025-11-07,2025,11,45,311,Coimbatore,Tamil Nadu,18.7
2025-11-07,2025,11,45,311,Madurai,Tamil Nadu,22.85
2025-11-07,2025,11,45,311,Salem,Tamil Nadu,23.45
2025-11-07,2025,11,45,311,Trichy,Tamil Nadu,22.96
2025-11-07,2025,11,45,311,Tirunelveli,Tamil Nadu,23.49
2025-11-07,2025,11,45,311,Erode,Tamil Nadu,18.64
2025-11-07,2025,11,45,311,Vellore,Tamil Nadu,23.82
2025-11-07,2025,11,45,311,Thoothukudi,Tamil Nadu,24.0
2025-11-07,2025,11,45,311,Thanjavur,Tamil Nadu,24.88
2025-11-07,2025,11,45,311,Dindigul,Tamil Nadu,20.0
2025-11-07,2025,11,45,311,Kanyakumari,Tamil Nadu,23.49
2025-11-07,2025,11,45,311,Namakkal,Tamil Nadu,23.45
2025-11-07,2025,11,45,311,Karur,Tamil Nadu,22.96
2025-11-07,2025,11,45,311,Cuddalore,Tamil Nadu,24.73
2025-11-07,2025,11,45,311,Nagapattinam,Tamil Nadu,24.88
2025-11-07,2025,11,45,311,Virudhunagar,Tamil Nadu,22.12
2025-11-07,2025,11,45,311,Sivagangai,Tamil Nadu,22.85
2025-11-07,2025,11,45,311,Ramanathapuram,Tamil Nadu,22.85
2025-11-07,2025,11,45,311,Tiruppur,Tamil Nadu,18.64
2025-11-08,2025,11,45,312,Chennai,Tamil Nadu,24.1
2025-11-08,2025,11,45,312,Coimbatore,Tamil Nadu,19.54
2025-11-08,2025,11,45,312,Madurai,Tamil Nadu,23.02
2025-11-08,2025,11,45,312,Salem,Tamil Nadu,23.64
2025-11-08,2025,11,45,312,Trichy,Tamil Nadu,22.55
2025-11-08,2025,11,45,312,Tirunelveli,Tamil Nadu,24.03
2025-11-08,2025,11,45,312,Erode,Tamil Nadu,19.14
